"Subnational electricity consumption, Great Britain, 2019",,,,,,,,,,,,,,,,,,,,,,,
"This table shows the electricity consumption and the number of electric meters by local authority. Country/region totals are shown where the local authority is specified as ""All local authorities"". ",,,,,,,,,,,,,,,,,,,,,,,
"Some consumption within given countries/regions could not be allocated to specific local authorities. This consumption is shown in the rows where ""Unallocated"" is specified in the local authority column.",,,,,,,,,,,,,,,,,,,,,,,
"Freeze panes are active on this sheet. To turn off freeze panes select the 'View' ribbon then 'Freeze Panes' then 'Unfreeze Panes' or use [Alt W, F].",,,,,,,,,,,,,,,,,,,,,,,
Code,Country or region,Local authority,"Number of meters
(thousands):
Domestic Standard","Number of meters
(thousands):
Domestic E7 
","Number of meters
(thousands):
All Domestic
","Number of meters
(thousands):
All Non-Domestic","Number of meters
(thousands):
All meters","Total consumption
(GWh):
Domestic Standard","Total consumption
(GWh):
Domestic E7","Total consumption
(GWh):
All Domestic
","Total consumption
(GWh):
All Non-Domestic","Total consumption
(GWh):
All meters","Mean consumption
(kWh per meter):
Domestic Standard","Mean consumption
(kWh per meter):
Domestic E7","Mean consumption
(kWh per meter):
All Domestic
","Mean consumption
(kWh per meter):
All Non-Domestic","Mean consumption
(kWh per meter):
All meters","Median consumption
(kWh per meter):
Domestic Standard","Median consumption
(kWh per meter):
Domestic E7","Median consumption
(kWh per meter):
All Domestic
","Median consumption
(kWh per meter):
All Non-Domestic","Median consumption
(kWh per meter):
All meters","Mean domestic
consumption
(kWh per household)"
E06000001,North East,Hartlepool,42.1,1.8,43.9,3.2,47.1,121.9,7.8,129.7,312.3,442.1,"2,899.6","4,280.9","2,957.0","97,415.0","9,389.0","2,502.9","3,194.8","2,519.9","5,587.8","2,566.0","3,095.9"
E06000002,North East,Middlesbrough,60.1,3.1,63.3,4.4,67.7,173.4,12.0,185.4,264.2,449.6,"2,883.4","3,840.7","2,930.9","59,880.0","6,643.9","2,505.1","2,815.9","2,513.8","7,994.3","2,569.6","3,244.2"
E06000003,North East,Redcar and Cleveland,62.0,3.1,65.1,4.0,69.1,180.0,13.2,193.2,586.2,779.5,"2,902.5","4,310.6","2,968.8","146,929.0","11,285.0","2,504.5","3,155.7","2,521.7","7,029.1","2,566.8","3,094.2"
E06000004,North East,Stockton-on-Tees,84.4,3.5,87.9,5.7,93.6,254.0,14.9,269.0,"1,000.1","1,269.0","3,009.5","4,255.4","3,059.1","176,378.3","13,559.6","2,607.7","3,066.4","2,619.4","8,924.0","2,676.3","3,255.7"
E06000005,North East,Darlington,48.3,3.1,51.4,3.9,55.3,146.2,15.1,161.2,272.3,433.6,"3,029.3","4,827.9","3,138.6","69,897.0","7,844.3","2,566.4","3,699.6","2,594.5","6,953.1","2,652.5","3,352.1"
E06000047,North East,County Durham,238.0,7.7,245.7,16.7,262.4,700.6,41.1,741.7,"1,105.7","1,847.5","2,944.3","5,331.6","3,019.2","66,141.0","7,041.1","2,496.9","3,867.3","2,514.2","7,064.0","2,573.1","3,168.2"
E06000057,North East,Northumberland,146.2,11.8,158.0,14.4,172.5,472.9,66.2,539.1,930.9,"1,470.0","3,234.2","5,603.6","3,411.3","64,501.2","8,523.7","2,637.2","4,101.7","2,685.0","6,899.6","2,762.9","3,733.7"
E08000021,North East,Newcastle upon Tyne,118.8,10.8,129.5,10.2,139.8,342.5,51.8,394.2,793.3,"1,187.5","2,882.9","4,812.2","3,043.2","77,399.9","8,494.7","2,407.3","3,882.6","2,463.0","8,053.5","2,533.0","3,178.4"
E08000022,North East,North Tyneside,95.0,5.1,100.1,6.0,106.1,266.3,22.8,289.1,446.2,735.3,"2,804.6","4,447.3","2,888.7","74,178.7","6,930.3","2,422.8","3,421.8","2,446.6","7,313.3","2,498.6","3,034.9"
E08000023,North East,South Tyneside,70.3,1.7,72.0,4.2,76.2,191.9,7.5,199.4,202.7,402.1,"2,729.8","4,348.9","2,768.4","48,266.2","5,274.5","2,357.5","3,300.6","2,368.3","6,576.0","2,414.0","2,871.8"
E08000024,North East,Sunderland,125.1,4.8,129.9,8.3,138.2,356.2,20.7,376.9,799.5,"1,176.4","2,846.4","4,356.6","2,901.7","96,338.5","8,513.4","2,455.1","3,320.7","2,470.6","8,386.4","2,530.2","3,088.9"
E08000037,North East,Gateshead,89.4,4.8,94.2,6.6,100.8,254.6,21.7,276.4,529.8,806.2,"2,848.2","4,525.6","2,933.7","80,629.0","7,999.6","2,440.5","3,504.5","2,462.7","9,336.4","2,531.5","3,061.8"
E06000006,North West,Halton,55.7,1.5,57.1,3.7,60.8,174.4,7.3,181.8,476.2,658.0,"3,133.8","5,044.5","3,182.4","128,779.7","10,819.6","2,739.9","3,982.9","2,755.4","8,855.3","2,815.3","3,263.0"
E06000007,North West,Warrington,88.6,3.6,92.2,6.5,98.7,288.5,19.3,307.8,573.0,880.8,"3,257.3","5,342.5","3,339.1","88,357.8","8,927.0","2,781.2","4,402.6","2,817.6","9,684.3","2,891.2","3,391.7"
E06000008,North West,Blackburn with Darwen,57.6,3.4,61.0,5.1,66.1,184.6,16.9,201.6,380.7,582.3,"3,207.5","4,930.6","3,304.4","74,522.1","8,808.3","2,703.3","3,596.2","2,734.6","8,735.6","2,818.5","3,515.8"
E06000009,North West,Blackpool,60.6,6.7,67.3,7.1,74.4,193.7,33.9,227.6,289.5,517.2,"3,196.1","5,038.8","3,380.3","40,833.7","6,947.9","2,673.1","3,949.5","2,744.6","6,192.3","2,821.5","3,617.1"
E06000049,North West,Cheshire East,164.0,13.3,177.3,14.7,192.0,594.6,81.6,676.2,"1,007.7","1,683.9","3,626.4","6,131.8","3,814.5","68,424.5","8,770.3","2,913.1","4,683.8","2,985.4","9,133.5","3,078.6","4,022.4"
E06000050,North West,Cheshire West and Chester,148.8,8.6,157.4,12.2,169.6,505.8,51.0,556.7,"1,536.2","2,093.0","3,399.9","5,896.6","3,537.0","126,395.6","12,343.6","2,829.1","4,682.3","2,882.9","9,359.3","2,967.2","3,736.6"
E07000026,North West,Allerdale,42.8,4.2,47.0,5.6,52.7,141.3,27.9,169.2,274.3,443.4,"3,299.9","6,620.2","3,597.7","48,686.6","8,421.1","2,728.7","4,880.0","2,815.5","7,642.4","2,935.8","3,869.2"
E07000027,North West,Barrow-in-Furness,31.5,1.8,33.3,2.5,35.7,92.8,8.5,101.3,345.4,446.7,"2,943.1","4,857.7","3,043.8","140,053.2","12,495.9","2,535.3","3,350.3","2,562.4","5,560.1","2,609.5","3,235.2"
E07000028,North West,Carlisle,47.9,4.3,52.1,5.5,57.6,155.1,26.7,181.8,379.1,560.9,"3,240.3","6,259.3","3,487.4","69,385.2","9,739.4","2,688.9","4,959.1","2,771.2","7,340.6","2,857.1","3,672.6"
E07000029,North West,Copeland,30.1,3.1,33.3,2.9,36.2,98.6,20.1,118.7,100.9,219.5,"3,270.8","6,426.6","3,567.0","34,810.5","6,070.7","2,758.3","4,714.0","2,837.5","6,937.7","2,913.4","3,986.1"
E07000030,North West,Eden,21.0,5.1,26.1,4.5,30.6,81.2,38.2,119.4,248.4,367.8,"3,863.2","7,507.3","4,572.6","55,341.6","12,021.9","3,010.9","5,955.7","3,275.1","7,901.8","3,449.0","4,957.8"
E07000031,North West,South Lakeland,46.1,8.6,54.7,8.0,62.7,164.1,59.9,224.0,339.1,563.1,"3,557.9","6,972.6","4,094.5","42,589.9","8,985.3","2,769.4","5,313.8","2,963.2","7,369.6","3,103.3","4,666.1"
E07000117,North West,Burnley,39.5,1.9,41.4,3.3,44.6,120.3,9.9,130.2,210.7,340.9,"3,047.6","5,166.2","3,145.7","64,636.4","7,635.4","2,595.9","3,992.1","2,632.4","8,233.7","2,703.4","3,411.1"
E07000118,North West,Chorley,48.2,2.7,50.9,3.5,54.4,163.4,15.5,178.9,195.7,374.6,"3,390.4","5,650.1","3,512.3","56,051.9","6,882.2","2,846.6","4,304.4","2,884.1","8,823.8","2,949.1","3,557.1"
E07000119,North West,Fylde,34.5,4.6,39.1,3.5,42.6,119.2,25.9,145.1,217.2,362.3,"3,453.4","5,652.7","3,711.4","62,059.8","8,506.0","2,807.0","4,890.9","2,922.4","6,822.4","3,003.2","3,794.6"
E07000120,North West,Hyndburn,34.9,1.8,36.8,3.0,39.8,105.0,8.8,113.8,170.4,284.2,"3,007.1","4,733.6","3,093.9","56,703.7","7,143.2","2,594.6","3,262.0","2,615.0","7,295.8","2,679.9","3,238.1"
E07000121,North West,Lancaster,57.7,5.9,63.5,5.8,69.3,184.9,34.3,219.2,309.8,529.0,"3,206.9","5,861.3","3,451.6","53,527.8","7,633.7","2,654.4","4,600.8","2,747.1","7,111.4","2,824.8","3,654.0"
E07000122,North West,Pendle,38.2,2.2,40.4,3.3,43.7,118.8,11.2,130.0,222.5,352.4,"3,111.5","5,107.9","3,219.6","67,051.8","8,067.9","2,565.7","3,335.8","2,594.7","6,331.6","2,662.2","3,358.4"
E07000123,North West,Preston,57.3,4.9,62.2,5.8,68.0,184.2,24.9,209.1,321.9,531.0,"3,215.3","5,062.5","3,361.1","55,975.1","7,812.6","2,678.3","4,018.7","2,734.9","8,304.8","2,823.3","3,591.4"
E07000124,North West,Ribble Valley,25.0,2.0,27.0,2.9,29.9,95.8,15.0,110.8,318.8,429.6,"3,837.5","7,448.7","4,107.3","108,582.6","14,364.1","2,974.3","5,514.1","3,058.5","8,700.5","3,169.9","4,203.5"
E07000125,North West,Rossendale,30.2,1.7,32.0,2.6,34.5,103.4,9.7,113.1,182.2,295.3,"3,419.8","5,673.3","3,540.6","70,507.9","8,551.0","2,828.5","4,278.8","2,873.6","7,133.6","2,947.1","3,674.0"
E07000126,North West,South Ribble,47.2,2.5,49.7,3.6,53.2,156.5,14.0,170.5,279.6,450.1,"3,316.2","5,637.8","3,431.9","78,644.8","8,454.6","2,830.9","4,506.3","2,872.7","8,774.8","2,946.5","3,577.2"
E07000127,North West,West Lancashire,45.9,3.2,49.2,4.0,53.2,166.0,18.2,184.2,376.5,560.7,"3,614.9","5,603.6","3,746.2","94,403.7","10,547.5","3,008.9","4,139.7","3,045.7","8,899.1","3,129.2","3,950.1"
E07000128,North West,Wyre,46.8,4.5,51.3,4.4,55.7,158.5,25.5,184.0,307.9,491.9,"3,386.5","5,668.0","3,586.5","69,371.9","8,824.0","2,802.0","4,457.7","2,878.6","7,196.9","2,960.2","3,703.8"
E08000001,North West,Bolton,116.3,8.8,125.1,8.4,133.5,372.5,45.4,417.8,508.7,926.5,"3,202.6","5,154.9","3,339.9","60,679.7","6,940.9","2,727.2","4,045.7","2,775.7","8,067.3","2,842.0","3,476.1"
E08000002,North West,Bury,78.6,5.5,84.1,5.6,89.7,258.9,27.5,286.3,333.8,620.1,"3,292.5","5,028.1","3,405.3","59,685.5","6,914.8","2,768.5","4,022.8","2,811.9","8,273.1","2,880.1","3,526.5"
E08000003,North West,Manchester,205.6,23.1,228.7,19.2,247.9,657.1,127.6,784.8,"1,759.4","2,544.2","3,195.8","5,536.5","3,431.8","91,594.5","10,263.5","2,624.6","4,816.2","2,751.8","9,642.1","2,852.4","3,629.8"
E08000004,North West,Oldham,93.0,4.0,97.0,6.5,103.5,293.2,20.1,313.2,421.5,734.7,"3,151.7","5,043.3","3,229.2","65,241.4","7,101.1","2,689.5","3,816.7","2,712.9","8,515.9","2,777.0","3,336.3"
E08000005,North West,Rochdale,90.0,4.6,94.6,6.4,101.0,287.9,23.2,311.2,476.7,787.8,"3,200.5","5,006.8","3,289.0","74,413.7","7,799.8","2,720.5","3,896.9","2,748.2","8,647.8","2,819.0","3,378.7"
E08000006,North West,Salford,111.0,11.2,122.2,8.5,130.8,360.8,59.2,419.9,572.3,992.3,"3,250.3","5,264.0","3,435.5","67,231.9","7,589.2","2,716.8","4,403.7","2,804.4","8,389.8","2,876.9","3,687.9"
E08000007,North West,Stockport,120.9,10.1,131.0,9.1,140.0,406.9,51.7,458.5,532.7,991.2,"3,366.3","5,108.3","3,500.9","58,821.2","7,078.4","2,867.3","4,208.2","2,926.2","8,795.7","2,998.0","3,636.6"
E08000008,North West,Tameside,98.1,5.0,103.1,6.4,109.5,303.7,24.6,328.3,405.7,734.0,"3,094.5","4,956.2","3,184.3","63,015.6","6,701.0","2,656.1","3,731.1","2,683.4","8,314.0","2,743.3","3,336.1"
E08000009,North West,Trafford,92.1,7.8,99.8,8.2,108.1,323.8,41.1,364.9,985.8,"1,350.7","3,516.5","5,303.2","3,655.3","119,780.7","12,499.6","2,925.1","4,324.3","2,987.8","9,794.4","3,081.0","3,741.0"
E08000010,North West,Wigan,139.4,7.3,146.8,8.6,155.3,437.2,35.2,472.4,616.1,"1,088.5","3,135.9","4,797.3","3,218.9","71,898.7","7,007.9","2,708.9","3,626.4","2,734.1","8,341.7","2,788.6","3,284.0"
E08000011,North West,Knowsley,66.8,1.5,68.2,3.1,71.4,204.1,6.9,211.0,466.0,677.0,"3,057.1","4,743.8","3,093.1","148,738.5","9,487.4","2,687.6","3,277.3","2,694.3","9,401.4","2,739.8","3,335.7"
E08000012,North West,Liverpool,211.1,11.1,222.2,15.5,237.7,615.7,58.4,674.2,"1,157.8","1,831.9","2,917.0","5,262.5","3,034.2","74,526.1","7,706.1","2,473.8","4,340.9","2,517.1","7,786.5","2,585.4","3,048.9"
E08000013,North West,St. Helens,81.1,2.2,83.3,4.9,88.2,248.0,10.5,258.4,461.6,720.0,"3,058.6","4,688.2","3,102.3","94,601.1","8,165.1","2,644.2","3,617.1","2,659.5","7,905.7","2,712.4","3,244.6"
E08000014,North West,Sefton,122.1,5.8,127.8,8.3,136.1,386.3,28.0,414.2,406.0,820.2,"3,164.6","4,853.9","3,240.8","48,974.8","6,026.3","2,687.6","4,009.7","2,717.7","6,889.5","2,775.3","3,425.8"
E08000015,North West,Wirral,143.7,6.3,150.0,9.4,159.4,455.8,30.1,485.9,501.1,987.1,"3,172.0","4,744.7","3,238.5","53,470.6","6,191.6","2,715.8","3,717.5","2,739.0","6,662.4","2,792.4","3,375.2"
E06000010,Yorkshire and The Humber,"Kingston upon Hull, City of",113.8,8.0,121.7,9.0,130.7,327.4,35.1,362.5,725.3,"1,087.8","2,877.1","4,412.2","2,977.5","80,690.3","8,320.7","2,456.7","3,275.6","2,483.2","9,155.6","2,556.9","3,193.9"
E06000011,Yorkshire and The Humber,East Riding of Yorkshire,145.7,11.6,157.3,14.2,171.4,498.4,65.3,563.7,"1,031.6","1,595.3","3,420.7","5,635.1","3,583.9","72,876.0","9,305.0","2,779.1","4,233.0","2,835.5","7,324.9","2,914.2","3,794.9"
E06000012,Yorkshire and The Humber,North East Lincolnshire,69.7,3.3,73.0,5.0,78.1,219.2,16.4,235.6,579.0,814.6,"3,143.1","4,978.1","3,225.9","114,814.6","10,433.2","2,677.4","3,633.1","2,702.7","7,826.4","2,756.5","3,329.0"
E06000013,Yorkshire and The Humber,North Lincolnshire,71.9,3.2,75.1,6.3,81.4,235.9,18.2,254.0,949.0,"1,203.0","3,279.7","5,730.0","3,383.1","149,969.1","14,776.5","2,732.8","4,339.5","2,767.2","7,607.1","2,834.2","3,460.3"
E06000014,Yorkshire and The Humber,York,81.5,8.7,90.2,7.8,98.0,261.0,42.4,303.3,431.5,734.8,"3,201.9","4,855.4","3,361.8","55,366.5","7,496.8","2,634.9","3,740.6","2,690.8","8,650.0","2,779.5","3,476.7"
E07000163,Yorkshire and The Humber,Craven,24.4,2.9,27.3,3.9,31.2,88.6,21.5,110.1,144.2,254.3,"3,624.6","7,525.1","4,033.2","37,242.9","8,157.9","2,781.2","5,509.0","2,900.5","7,703.7","3,052.9","4,212.3"
E07000164,Yorkshire and The Humber,Hambleton,36.9,4.9,41.8,5.6,47.4,139.6,29.4,169.0,286.8,455.8,"3,784.6","5,999.6","4,044.1","50,800.3","9,609.4","2,940.2","4,578.6","3,041.1","8,036.4","3,183.8","4,160.6"
E07000165,Yorkshire and The Humber,Harrogate,66.6,6.5,73.1,8.4,81.5,252.4,40.4,292.8,497.0,789.8,"3,792.5","6,190.4","4,006.7","59,130.5","9,692.6","2,902.0","4,609.2","2,982.3","7,341.2","3,086.8","4,196.4"
E07000166,Yorkshire and The Humber,Richmondshire,20.1,3.3,23.4,3.2,26.6,75.0,21.8,96.9,127.7,224.6,"3,738.0","6,597.9","4,142.9","39,915.8","8,447.9","2,941.0","5,004.7","3,061.5","6,837.7","3,185.3","4,318.5"
E07000167,Yorkshire and The Humber,Ryedale,22.5,3.5,26.0,4.2,30.2,85.2,22.4,107.7,215.1,322.7,"3,780.8","6,465.3","4,138.9","51,406.3","10,688.4","2,838.6","4,849.9","2,974.9","6,987.6","3,138.5","4,374.0"
E07000168,Yorkshire and The Humber,Scarborough,52.2,7.0,59.2,6.9,66.1,160.2,35.8,196.0,285.9,481.9,"3,066.9","5,140.3","3,310.9","41,456.7","7,291.1","2,423.2","3,860.2","2,507.1","5,649.5","2,590.4","3,880.6"
E07000169,Yorkshire and The Humber,Selby,36.1,3.8,39.9,3.6,43.4,129.8,22.0,151.8,305.8,457.6,"3,598.5","5,806.6","3,808.2","86,099.5","10,541.8","2,884.3","4,016.7","2,946.2","7,601.4","3,033.0","4,035.5"
E08000016,Yorkshire and The Humber,Barnsley,109.8,1.9,111.7,6.9,118.6,338.5,10.4,348.9,572.2,921.1,"3,083.9","5,429.2","3,124.0","82,845.1","7,767.2","2,587.8","3,848.9","2,598.2","7,405.0","2,656.2","3,203.3"
E08000017,Yorkshire and The Humber,Doncaster,133.4,3.7,137.2,9.5,146.7,422.3,18.5,440.8,858.2,"1,299.0","3,164.9","4,975.1","3,213.9","89,931.0","8,855.2","2,647.4","3,583.4","2,664.1","8,023.9","2,730.7","3,353.8"
E08000018,Yorkshire and The Humber,Rotherham,114.5,3.2,117.7,7.6,125.3,352.5,15.8,368.3,627.3,995.7,"3,079.4","4,901.8","3,129.4","83,015.5","7,948.9","2,618.6","3,503.7","2,634.0","7,851.7","2,693.4","3,285.8"
E08000019,Yorkshire and The Humber,Sheffield,230.4,12.1,242.5,18.3,260.8,697.6,60.5,758.0,"1,375.3","2,133.3","3,027.3","5,014.3","3,126.1","75,130.3","8,180.2","2,525.0","4,024.5","2,563.8","7,991.2","2,637.8","3,118.7"
E08000032,Yorkshire and The Humber,Bradford,202.7,13.7,216.4,16.6,233.0,655.4,70.0,725.4,989.3,"1,714.7","3,233.8","5,089.5","3,351.7","59,685.6","7,359.5","2,696.1","3,887.5","2,733.6","7,460.9","2,809.1","3,561.2"
E08000033,Yorkshire and The Humber,Calderdale,89.2,6.3,95.6,7.7,103.3,292.5,35.0,327.5,465.5,793.1,"3,278.8","5,515.1","3,427.4","60,394.1","7,679.1","2,664.5","4,432.1","2,721.6","7,359.4","2,801.6","3,512.1"
E08000034,Yorkshire and The Humber,Kirklees,176.4,9.4,185.8,14.0,199.9,566.1,47.9,613.9,816.0,"1,429.9","3,209.2","5,066.4","3,303.6","58,108.2","7,153.9","2,650.8","3,889.9","2,684.9","7,690.6","2,756.0","3,404.9"
E08000035,Yorkshire and The Humber,Leeds,321.6,30.3,351.9,27.1,379.0,"1,033.4",151.1,"1,184.5","2,015.8","3,200.4","3,213.3","4,991.1","3,366.3","74,434.0","8,445.0","2,659.9","3,996.4","2,720.3","8,899.6","2,805.2","3,569.0"
E08000036,Yorkshire and The Humber,Wakefield,150.4,7.8,158.2,11.0,169.2,456.0,39.8,495.8,"1,140.3","1,636.1","3,032.3","5,113.2","3,134.6","103,568.4","9,670.7","2,563.5","4,035.4","2,597.1","7,978.0","2,661.0","3,298.1"
E06000015,East Midlands,Derby,74.5,36.2,110.7,8.2,118.9,231.5,133.0,364.5,635.7,"1,000.2","3,106.6","3,675.5","3,292.6","77,713.9","8,412.7","2,622.5","2,929.7","2,714.9","9,007.8","2,786.7","3,489.9"
E06000016,East Midlands,Leicester,100.2,34.4,134.6,13.1,147.7,310.6,129.0,439.5,870.9,"1,310.4","3,098.8","3,750.0","3,265.2","66,598.1","8,872.9","2,538.4","2,895.1","2,618.9","8,366.4","2,715.6","3,520.0"
E06000017,East Midlands,Rutland,10.9,6.5,17.4,1.9,19.3,39.0,34.0,73.0,270.6,343.6,"3,589.4","5,184.9","4,188.9","141,243.7","17,764.0","2,805.2","3,744.7","3,110.0","8,983.9","3,246.4","4,344.2"
E06000018,East Midlands,Nottingham,99.0,32.9,131.9,12.4,144.3,302.5,129.9,432.5,766.3,"1,198.8","3,055.7","3,945.5","3,277.8","61,970.2","8,307.3","2,538.2","3,027.7","2,644.4","8,202.9","2,733.9","3,325.7"
E06000061,East Midlands,North Northamptonshire,113.3,38.1,151.4,11.5,162.9,375.2,170.5,545.7,"1,020.0","1,565.6","3,311.1","4,479.7","3,604.9","88,468.6","9,611.0","2,756.2","3,354.7","2,881.0","8,926.5","2,951.6","3,730.5"
