"Subnational electricity consumption, Great Britain, 2015",,,,,,,,,,,,,,,,,,,,,,,
"This table shows the electricity consumption and the number of electric meters by local authority. Country/region totals are shown where the local authority is specified as ""All local authorities"". ",,,,,,,,,,,,,,,,,,,,,,,
"Some consumption within given countries/regions could not be allocated to specific local authorities. This consumption is shown in the rows where ""Unallocated"" is specified in the local authority column.",,,,,,,,,,,,,,,,,,,,,,,
"Freeze panes are active on this sheet. To turn off freeze panes select the 'View' ribbon then 'Freeze Panes' then 'Unfreeze Panes' or use [Alt W, F].",,,,,,,,,,,,,,,,,,,,,,,
Code,Country or region,Local authority,"Number of meters
(thousands):
Domestic Standard","Number of meters
(thousands):
Domestic E7 
","Number of meters
(thousands):
All Domestic
","Number of meters
(thousands):
All Non-Domestic","Number of meters
(thousands):
All meters","Total consumption
(GWh):
Domestic Standard","Total consumption
(GWh):
Domestic E7","Total consumption
(GWh):
All Domestic
","Total consumption
(GWh):
All Non-Domestic","Total consumption
(GWh):
All meters","Mean consumption
(kWh per meter):
Domestic Standard","Mean consumption
(kWh per meter):
Domestic E7","Mean consumption
(kWh per meter):
All Domestic
","Mean consumption
(kWh per meter):
All Non-Domestic","Mean consumption
(kWh per meter):
All meters","Median consumption
(kWh per meter):
Domestic Standard","Median consumption
(kWh per meter):
Domestic E7","Median consumption
(kWh per meter):
All Domestic
","Median consumption
(kWh per meter):
All Non-Domestic","Median consumption
(kWh per meter):
All meters","Mean domestic
consumption
(kWh per household)"
E13000001,Inner London,All local authorities,"1,344.8",140.5,"1,485.3",234.5,"1,719.7","4,429.0",728.5,"5,157.6","16,864.9","22,022.4","3,293.5","5,185.5","3,472.5","71,931.9","12,805.7","2,478.7","4,112.3","2,566.9","5,860.6","2,663.2","3,582.9"
E13000002,Outer London,All local authorities,"1,689.9",324.7,"2,014.6",165.8,"2,180.5","6,283.1","1,585.4","7,868.5","9,539.8","17,408.3","3,718.0","4,882.8","3,905.7","57,521.9","7,983.8","3,063.1","3,907.3","3,165.1","7,219.8","3,224.0","3,991.4"
E12000008,South East,All local authorities,"3,111.6",705.0,"3,816.6",337.3,"4,153.8","12,241.7","3,826.3","16,068.1","22,457.4","38,525.5","3,934.2","5,427.7","4,210.1","66,587.1","9,274.7","3,218.9","4,258.7","3,361.5","8,189.4","3,437.5","4,377.7"
E12000009,South West,All local authorities,"2,111.9",375.4,"2,487.4",252.6,"2,739.9","7,900.9","2,424.6","10,325.5","13,774.0","24,099.5","3,741.1","6,458.2","4,151.2","54,534.7","8,795.7","3,111.7","5,382.6","3,292.1","7,209.5","3,376.8","4,419.9"
W92000004,Wales,All local authorities,"1,290.1",100.8,"1,390.9",127.3,"1,518.2","4,473.9",649.0,"5,122.9","10,248.2","15,371.1","3,467.8","6,438.8","3,683.1","80,523.0","10,124.5","2,990.4","5,055.6","3,061.0","7,626.3","3,143.1","3,845.0"
S92000003,Scotland (inc unallocated),All local authorities,"2,347.2",450.1,"2,797.3",224.8,"3,022.1","8,325.6","2,363.7","10,689.3","15,580.3","26,269.6","3,547.0","5,251.9","3,821.3","69,307.3","8,692.6","2,976.9","3,997.0","3,058.4","9,219.0","3,143.6","4,399.0"
Unallocated Great Britain,Great Britain (unallocated),Unallocated,18.6,1.7,20.4,21.8,42.2,68.5,8.8,77.3,"4,239.1","4,316.4","3,678.7","5,076.9","3,797.9","194,426.0","102,376.3","2,391.9","4,172.0","2,484.9","7,659.0","3,171.9",
Unallocated England and Wales,England and Wales (unallocated),Unallocated,13.7,1.6,15.3,19.1,34.4,54.1,7.9,62.1,"3,848.0","3,910.1","3,943.1","5,060.9","4,057.5","201,234.7","113,615.0","2,453.5","4,198.4","2,567.9","8,001.7","3,441.2",
Unallocated Scotland,Scotland (unallocated),Unallocated,4.9,0.2,5.1,2.7,7.7,14.4,0.9,15.3,391.1,406.3,"2,937.5","5,224.2","3,014.2","145,863.5","52,450.0","2,280.3","3,877.5","2,306.6","5,180.2","2,493.6",
E06000001,North East,Hartlepool,41.0,2.1,43.1,3.0,46.1,131.7,9.5,141.2,312.0,453.2,"3,215.9","4,455.5","3,277.3","102,716.6","9,824.1","2,810.2","3,345.1","2,823.5","6,711.0","2,870.2","3,441.8"
E06000002,North East,Middlesbrough,57.9,4.0,61.9,4.2,66.1,186.4,16.8,203.2,289.3,492.6,"3,218.3","4,212.0","3,282.5","69,000.8","7,450.4","2,835.1","3,225.7","2,851.0","10,240.8","2,912.6","3,578.4"
E06000003,North East,Redcar and Cleveland,59.9,3.8,63.7,3.7,67.4,192.6,17.5,210.1,828.6,"1,038.7","3,216.6","4,620.1","3,300.2","221,068.0","15,405.9","2,848.1","3,417.7","2,865.7","8,503.1","2,915.0","3,475.2"
E06000004,North East,Stockton-on-Tees,81.0,4.2,85.2,5.4,90.6,273.0,18.8,291.9,"1,066.0","1,357.8","3,370.2","4,457.6","3,424.1","198,353.8","14,985.2","2,956.6","3,262.9","2,965.0","10,362.4","3,028.5","3,619.2"
E06000005,North East,Darlington,46.3,3.7,50.0,3.6,53.7,153.7,18.9,172.6,245.2,417.8,"3,319.2","5,057.3","3,448.9","67,682.4","7,785.6","2,883.0","3,795.2","2,911.3","8,056.0","2,970.9","3,666.1"
E06000047,North East,County Durham,231.0,9.4,240.4,15.8,256.2,747.5,53.1,800.6,"1,166.7","1,967.2","3,235.5","5,654.7","3,329.9","73,857.4","7,678.0","2,813.3","4,107.1","2,833.5","8,148.0","2,893.0","3,518.8"
E06000057,North East,Northumberland,138.8,14.1,152.9,13.7,166.6,493.3,83.5,576.8,944.2,"1,520.9","3,553.9","5,930.4","3,772.7","68,936.5","9,130.5","2,979.3","4,435.1","3,041.8","7,667.2","3,126.0","4,113.5"
E08000021,North East,Newcastle upon Tyne,114.5,11.9,126.4,10.0,136.4,367.8,61.1,428.9,852.1,"1,281.1","3,211.2","5,135.2","3,392.4","85,333.7","9,390.1","2,723.1","4,204.1","2,789.8","9,518.3","2,864.9","3,576.9"
E08000022,North East,North Tyneside,91.5,5.9,97.4,5.6,103.0,285.2,27.5,312.7,457.8,770.4,"3,118.0","4,652.5","3,211.1","81,876.7","7,482.8","2,728.0","3,750.0","2,755.0","9,168.7","2,808.1","3,381.0"
E08000023,North East,South Tyneside,69.2,2.0,71.3,3.9,75.2,210.3,9.6,219.8,229.7,449.6,"3,036.9","4,743.7","3,085.2","58,294.3","5,978.6","2,670.3","3,888.0","2,686.4","8,764.8","2,735.1","3,241.5"
E08000024,North East,Sunderland,122.2,5.5,127.7,7.9,135.6,388.4,25.2,413.6,835.3,"1,248.9","3,178.6","4,562.8","3,238.4","105,798.1","9,209.3","2,791.3","3,443.7","2,806.7","9,137.5","2,863.2","3,432.7"
E08000037,North East,Gateshead,88.0,5.6,93.5,6.3,99.8,277.2,26.5,303.7,577.0,880.7,"3,151.0","4,759.2","3,246.7","91,654.9","8,820.8","2,754.0","3,905.5","2,785.0","10,602.2","2,856.1","3,400.0"
E06000006,North West,Halton,53.4,1.7,55.1,3.5,58.6,185.3,9.2,194.5,514.1,708.6,"3,466.4","5,525.9","3,528.8","147,473.2","12,091.4","3,107.5","4,272.7","3,128.6","10,993.8","3,186.6","3,597.2"
E06000007,North West,Warrington,86.2,3.9,90.1,6.2,96.3,307.2,21.7,328.9,590.4,919.3,"3,564.0","5,549.1","3,650.3","94,615.1","9,541.9","3,113.3","4,545.9","3,153.9","11,197.3","3,229.1","3,726.4"
E06000008,North West,Blackburn with Darwen,55.0,4.0,59.0,5.0,63.9,193.3,21.2,214.5,388.5,603.0,"3,516.9","5,297.3","3,637.6","78,184.4","9,431.2","3,034.9","3,847.2","3,069.1","9,926.5","3,159.5","3,769.9"
E06000009,North West,Blackpool,58.1,7.5,65.6,6.7,72.4,207.3,40.6,247.9,301.8,549.7,"3,565.1","5,409.0","3,775.9","44,863.9","7,595.2","3,044.1","4,321.5","3,127.7","7,735.6","3,222.3","3,921.4"
E06000049,North West,Cheshire East,151.7,14.6,166.3,14.0,180.2,600.0,93.2,693.2,"1,083.3","1,776.5","3,955.8","6,376.6","4,168.6","77,649.8","9,856.3","3,280.5","4,933.9","3,365.1","10,565.5","3,463.6","4,249.5"
E06000050,North West,Cheshire West and Chester,140.6,9.4,149.9,11.6,161.5,520.6,58.8,579.4,"1,732.6","2,312.0","3,703.7","6,286.7","3,864.9","149,880.1","14,318.6","3,179.3","5,045.5","3,244.3","11,042.2","3,330.6","4,027.8"
E07000026,North West,Allerdale,40.1,4.4,44.5,5.5,50.0,147.1,32.0,179.1,309.1,488.2,"3,670.3","7,254.6","4,026.0","56,350.1","9,770.3","3,119.3","5,590.6","3,226.9","9,073.4","3,357.8","4,182.1"
E07000027,North West,Barrow-in-Furness,30.6,2.0,32.6,2.2,34.8,99.3,10.5,109.8,393.7,503.5,"3,242.3","5,264.5","3,366.2","180,198.6","14,468.4","2,847.3","3,791.3","2,887.2","8,645.9","2,950.5","3,537.9"
E07000028,North West,Carlisle,44.5,4.6,49.0,5.3,54.3,163.6,32.3,195.9,389.1,585.0,"3,680.4","7,083.2","3,997.1","74,092.6","10,781.3","3,052.6","5,674.1","3,170.7","9,007.7","3,284.2","4,024.9"
E07000029,North West,Copeland,28.9,3.3,32.2,2.8,35.0,102.2,24.0,126.3,104.3,230.6,"3,531.8","7,342.7","3,919.2","37,120.7","6,582.8","3,082.8","5,707.7","3,195.1","8,641.1","3,282.1","4,186.0"
E07000030,North West,Eden,19.0,5.2,24.2,4.4,28.6,80.0,43.5,123.5,236.4,359.9,"4,214.7","8,360.3","5,107.2","53,256.3","12,572.2","3,417.8","6,950.3","3,775.8","8,740.6","3,998.5","5,273.8"
E07000031,North West,South Lakeland,43.2,9.0,52.2,7.7,60.0,167.8,67.1,235.0,344.1,579.1,"3,881.6","7,465.0","4,498.5","44,599.5","9,659.1","3,139.9","5,832.2","3,362.5","8,358.3","3,525.0","4,995.0"
E07000117,North West,Burnley,37.6,2.1,39.7,3.2,42.9,126.1,11.5,137.6,200.6,338.2,"3,353.3","5,608.1","3,470.0","62,150.6","7,887.7","2,967.8","4,333.4","3,007.6","8,850.0","3,077.5","3,679.5"
E07000118,North West,Chorley,44.8,2.9,47.7,3.4,51.1,167.2,17.6,184.7,196.5,381.2,"3,734.7","6,019.0","3,874.5","57,811.6","7,464.0","3,208.9","4,742.2","3,260.0","10,014.9","3,336.7","3,886.9"
E07000119,North West,Fylde,31.8,4.8,36.5,3.3,39.9,120.9,29.2,150.1,219.5,369.6,"3,803.8","6,144.7","4,108.2","65,742.7","9,268.9","3,202.5","5,260.5","3,348.7","8,038.6","3,440.3","4,153.9"
E07000120,North West,Hyndburn,33.5,2.1,35.6,3.0,38.6,111.7,11.3,122.9,183.0,305.9,"3,338.6","5,246.1","3,453.6","61,443.4","7,930.2","2,918.8","3,841.6","2,956.2","8,366.5","3,032.9","3,583.8"
E07000121,North West,Lancaster,54.7,6.2,60.8,5.6,66.4,191.2,38.3,229.6,310.3,539.9,"3,497.9","6,223.5","3,774.0","55,550.5","8,128.9","2,950.2","4,963.1","3,056.2","8,121.7","3,144.0","3,935.6"
E07000122,North West,Pendle,36.6,2.5,39.1,3.3,42.4,124.9,14.0,138.8,238.8,377.6,"3,409.8","5,605.1","3,549.9","73,449.5","8,913.9","2,899.2","3,990.4","2,940.0","7,189.6","3,002.5","3,690.6"
E07000123,North West,Preston,53.7,5.2,58.9,5.6,64.5,190.9,28.4,219.3,354.3,573.5,"3,555.5","5,421.1","3,721.4","63,125.2","8,887.1","3,038.4","4,401.0","3,104.7","9,370.5","3,198.9","3,813.4"
E07000124,North West,Ribble Valley,22.7,2.1,24.8,2.8,27.6,94.6,16.8,111.4,332.9,444.3,"4,171.2","7,998.9","4,495.4","117,261.9","16,082.7","3,383.8","6,153.9","3,492.0","9,278.0","3,620.8","4,447.2"
E07000125,North West,Rossendale,28.9,1.9,30.8,2.5,33.3,107.0,11.0,118.0,211.1,329.1,"3,701.4","5,896.6","3,834.7","84,195.4","9,888.7","3,159.6","4,592.5","3,211.9","8,747.5","3,290.6","3,976.6"
E07000126,North West,South Ribble,45.1,2.7,47.8,3.4,51.2,165.3,16.4,181.7,303.7,485.4,"3,663.6","6,163.4","3,803.2","89,274.8","9,483.9","3,200.7","4,850.8","3,249.6","10,005.8","3,327.1","3,885.6"
E07000127,North West,West Lancashire,43.0,3.7,46.7,3.8,50.6,171.2,22.1,193.3,332.3,525.6,"3,979.2","5,962.7","4,136.3","86,948.5","10,396.8","3,412.6","4,515.7","3,459.8","10,206.6","3,544.0","4,208.7"
E07000128,North West,Wyre,44.1,4.8,48.9,4.3,53.2,165.0,29.8,194.7,335.6,530.3,"3,742.0","6,192.3","3,982.8","78,464.6","9,973.5","3,179.3","4,924.5","3,267.4","8,233.7","3,361.8","4,038.7"
E08000001,North West,Bolton,111.3,10.0,121.2,8.0,129.3,391.6,54.0,445.6,531.9,977.5,"3,519.7","5,420.7","3,675.9","66,184.3","7,562.5","3,056.1","4,313.0","3,117.4","8,887.5","3,181.0","3,781.9"
E08000002,North West,Bury,75.3,6.0,81.3,5.4,86.7,272.4,32.1,304.5,355.7,660.2,"3,616.8","5,366.8","3,745.5","66,394.9","7,618.2","3,122.5","4,213.5","3,169.4","9,737.5","3,243.6","3,839.0"
E08000003,North West,Manchester,191.6,23.5,215.1,18.5,233.7,659.7,136.4,796.1,"1,862.9","2,659.0","3,442.9","5,798.1","3,700.5","100,525.2","11,379.6","2,895.1","5,089.0","3,038.2","10,969.0","3,144.2","3,784.8"
E08000004,North West,Oldham,89.0,4.3,93.3,6.3,99.6,305.2,23.4,328.6,442.1,770.7,"3,428.7","5,486.7","3,522.8","70,351.5","7,740.6","3,003.0","4,190.1","3,027.8","9,130.6","3,089.3","3,611.6"
E08000005,North West,Rochdale,85.1,5.0,90.2,6.2,96.4,296.4,27.3,323.7,494.9,818.6,"3,482.3","5,407.6","3,590.0","80,032.0","8,496.0","3,047.2","4,290.4","3,087.9","9,711.0","3,160.9","3,649.1"
E08000006,North West,Salford,98.9,12.1,110.9,7.8,118.8,348.6,66.3,414.9,632.0,"1,047.0","3,526.8","5,499.2","3,741.2","80,576.4","8,816.5","3,018.3","4,702.3","3,119.7","10,070.8","3,198.2","3,842.7"
E08000007,North West,Stockport,114.1,10.7,124.7,8.8,133.6,421.3,58.4,479.7,574.3,"1,054.0","3,693.1","5,478.0","3,845.7","65,187.9","7,892.3","3,212.8","4,548.0","3,282.2","10,028.2","3,359.0","3,878.0"
E08000008,North West,Tameside,93.7,5.5,99.2,6.3,105.5,318.4,28.8,347.2,434.6,781.8,"3,398.2","5,257.3","3,501.0","69,028.4","7,412.7","2,976.3","4,175.8","3,014.3","9,543.2","3,076.3","3,621.8"
E08000009,North West,Trafford,87.5,8.1,95.6,8.1,103.7,332.7,45.9,378.6,993.4,"1,372.0","3,804.2","5,649.8","3,961.1","123,019.4","13,236.0","3,226.6","4,650.5","3,297.6","10,698.6","3,393.5","3,940.0"
E08000010,North West,Wigan,130.7,7.9,138.6,8.3,146.9,450.5,40.9,491.3,650.2,"1,141.5","3,447.0","5,165.9","3,545.1","77,959.1","7,768.7","3,056.0","3,972.5","3,086.7","9,641.2","3,146.0","3,520.2"
E08000011,North West,Knowsley,63.3,1.6,65.0,3.0,67.9,220.0,8.2,228.2,515.3,743.5,"3,475.0","5,009.8","3,513.6","174,214.2","10,948.8","3,118.8","3,826.8","3,128.9","11,300.0","3,176.1","3,684.3"
E08000012,North West,Liverpool,201.0,11.8,212.9,14.9,227.7,650.3,66.7,717.0,"1,237.9","1,954.9","3,234.6","5,645.7","3,368.4","83,205.6","8,584.0","2,793.9","4,690.8","2,846.8","8,983.4","2,914.3","3,363.4"
E08000013,North West,St. Helens,77.6,2.4,80.0,4.6,84.6,262.0,11.9,273.9,473.0,746.9,"3,377.3","4,888.2","3,423.3","102,185.6","8,825.4","2,998.1","3,798.8","3,013.1","10,119.5","3,066.6","3,541.6"
E08000014,North West,Sefton,118.9,6.3,125.2,8.0,133.2,417.2,33.2,450.5,493.2,943.7,"3,508.6","5,298.5","3,598.3","61,988.9","7,087.2","3,044.1","4,392.7","3,082.1","8,205.5","3,141.9","3,787.6"
E08000015,North West,Wirral,139.7,7.1,146.8,8.9,155.7,485.5,36.3,521.8,571.5,"1,093.3","3,475.6","5,144.6","3,555.9","63,930.1","7,022.2","3,032.1","4,143.8","3,061.3","8,686.6","3,120.2","3,681.7"
E06000010,Yorkshire and The Humber,"Kingston upon Hull, City of",109.1,9.2,118.3,8.2,126.6,343.6,39.9,383.5,721.2,"1,104.6","3,149.0","4,324.1","3,240.5","87,678.3","8,727.9","2,735.8","3,236.2","2,758.2","11,280.2","2,839.0","3,404.4"
E06000011,Yorkshire and The Humber,East Riding of Yorkshire,138.3,13.0,151.3,13.3,164.6,506.5,77.5,583.9,997.4,"1,581.4","3,663.0","5,939.7","3,859.3","74,976.7","9,606.5","3,074.2","4,503.5","3,140.9","8,383.0","3,222.6","4,025.9"
E06000012,Yorkshire and The Humber,North East Lincolnshire,67.5,3.9,71.4,4.9,76.4,229.7,19.5,249.2,583.9,833.0,"3,400.9","4,975.7","3,487.3","118,820.9","10,909.1","2,959.0","3,717.4","2,981.9","8,955.0","3,043.8","3,553.3"
E06000013,Yorkshire and The Humber,North Lincolnshire,69.5,3.7,73.2,6.1,79.3,241.4,21.2,262.6,963.5,"1,226.1","3,472.6","5,739.0","3,586.9","158,993.9","15,466.0","2,986.6","4,441.5","3,026.5","8,669.2","3,099.8","3,659.3"
E06000014,Yorkshire and The Humber,York,78.8,9.8,88.6,7.3,96.0,271.2,47.9,319.1,439.5,758.6,"3,443.1","4,870.8","3,601.6","59,798.3","7,905.7","2,917.1","3,803.1","2,972.0","10,233.8","3,064.3","3,726.6"
E07000163,Yorkshire and The Humber,Craven,23.0,3.2,26.2,3.7,29.9,88.3,25.1,113.4,150.7,264.1,"3,830.8","7,955.8","4,327.5","41,009.0","8,840.7","3,035.5","6,026.7","3,185.7","8,788.4","3,350.6","4,515.7"
E07000164,Yorkshire and The Humber,Hambleton,34.6,5.6,40.2,5.4,45.6,140.9,35.3,176.2,290.6,466.8,"4,075.6","6,292.1","4,384.7","53,780.8","10,239.6","3,300.5","4,990.1","3,409.2","8,494.1","3,562.5","4,478.5"
E07000165,Yorkshire and The Humber,Harrogate,63.2,7.5,70.7,8.2,78.8,257.1,47.6,304.7,519.9,824.6,"4,068.1","6,377.5","4,311.9","63,546.1","10,458.8","3,224.9","4,844.4","3,316.2","8,356.1","3,426.5","4,451.5"
E07000166,Yorkshire and The Humber,Richmondshire,19.2,3.8,23.0,3.0,26.0,78.2,25.8,103.9,125.9,229.8,"4,078.5","6,779.8","4,525.4","41,633.0","8,842.4","3,291.2","5,083.8","3,430.9","7,767.0","3,554.9","4,891.0"
E07000167,Yorkshire and The Humber,Ryedale,21.4,3.9,25.2,3.9,29.2,86.0,25.6,111.6,206.6,318.2,"4,026.2","6,583.3","4,420.0","52,515.3","10,903.5","3,174.4","5,073.6","3,327.6","7,694.6","3,490.9","4,766.9"
E07000168,Yorkshire and The Humber,Scarborough,50.1,8.0,58.1,6.4,64.6,166.7,41.7,208.4,304.7,513.1,"3,326.6","5,201.2","3,585.0","47,379.8","7,948.0","2,717.5","3,810.4","2,799.2","6,494.3","2,887.6","4,209.9"
E07000169,Yorkshire and The Humber,Selby,32.7,4.5,37.1,3.4,40.6,126.8,27.1,154.0,377.7,531.6,"3,883.9","6,051.7","4,145.8","110,593.1","13,109.8","3,274.2","4,332.6","3,347.6","8,444.6","3,433.4","4,293.3"
E08000016,Yorkshire and The Humber,Barnsley,105.1,2.2,107.3,6.5,113.8,346.4,12.4,358.9,567.5,926.3,"3,297.2","5,563.2","3,344.4","87,720.5","8,141.9","2,840.7","3,903.6","2,855.1","8,797.0","2,912.0","3,429.1"
E08000017,Yorkshire and The Humber,Doncaster,127.4,4.3,131.6,8.7,140.4,432.7,21.9,454.6,839.6,"1,294.2","3,397.3","5,129.9","3,453.4","96,043.8","9,219.3","2,916.8","3,866.5","2,937.0","9,902.4","3,006.2","3,559.0"
E08000018,Yorkshire and The Humber,Rotherham,111.4,3.7,115.2,7.0,122.1,365.9,18.7,384.6,651.5,"1,036.1","3,283.6","5,025.4","3,339.9","93,743.8","8,485.3","2,859.7","3,751.4","2,877.3","9,584.3","2,936.7","3,509.2"
E08000019,Yorkshire and The Humber,Sheffield,223.5,13.4,236.9,16.4,253.4,728.4,69.1,797.5,"1,520.4","2,317.9","3,258.5","5,159.3","3,366.0","92,534.3","9,148.9","2,779.8","4,137.8","2,825.2","10,441.5","2,900.7","3,384.7"
E08000032,Yorkshire and The Humber,Bradford,194.9,15.7,210.6,15.6,226.2,683.3,83.7,766.9,"1,040.3","1,807.3","3,506.0","5,325.7","3,641.8","66,679.8","7,989.8","2,987.9","4,177.8","3,033.6","9,086.8","3,109.1","3,833.7"
E08000033,Yorkshire and The Humber,Calderdale,86.0,7.2,93.2,7.3,100.5,305.3,41.1,346.4,506.1,852.5,"3,548.4","5,748.6","3,717.3","69,243.5","8,482.4","2,982.1","4,681.6","3,053.1","9,287.5","3,137.3","3,812.9"
E08000034,Yorkshire and The Humber,Kirklees,170.2,10.6,180.8,13.1,193.9,588.5,55.1,643.6,890.6,"1,534.2","3,457.6","5,222.9","3,560.6","67,737.1","7,912.2","2,938.8","3,989.7","2,975.5","9,496.9","3,051.8","3,645.4"
E08000035,Yorkshire and The Humber,Leeds,306.9,34.5,341.4,25.1,366.5,"1,065.6",179.8,"1,245.3","2,078.0","3,323.3","3,471.7","5,211.3","3,647.5","82,722.2","9,066.6","2,938.1","4,251.1","3,009.5","11,090.6","3,094.8","3,833.3"
E08000036,Yorkshire and The Humber,Wakefield,141.7,8.9,150.6,10.3,160.9,462.2,47.6,509.9,"1,142.3","1,652.1","3,262.1","5,372.0","3,386.3","110,761.4","10,269.4","2,830.7","4,297.1","2,873.5","9,999.4","2,942.9","3,550.6"
E06000015,East Midlands,Derby,65.7,43.5,109.2,7.7,117.0,217.2,167.6,384.8,670.4,"1,055.1","3,304.7","3,851.3","3,522.5","86,779.0","9,021.7","2,842.8","3,169.4","2,968.1","11,198.7","3,042.5","3,735.9"
E06000016,East Midlands,Leicester,91.5,40.7,132.2,12.4,144.6,299.6,157.3,456.9,923.0,"1,379.9","3,272.6","3,868.4","3,455.9","74,501.5","9,543.1","2,744.1","3,087.7","2,838.8","10,142.7","2,946.9","3,697.5"
E06000017,East Midlands,Rutland,9.3,7.5,16.8,1.8,18.6,35.8,39.6,75.5,275.5,350.9,"3,849.3","5,279.9","4,487.5","150,621.6","18,823.5","3,168.0","3,908.7","3,458.5","10,190.9","3,599.7","4,800.7"
E06000018,East Midlands,Nottingham,91.0,40.0,131.0,11.7,142.7,297.9,161.4,459.3,805.4,"1,264.7","3,274.9","4,034.9","3,507.0","68,556.4","8,861.7","2,757.8","3,223.7","2,884.7","9,710.3","2,976.9","3,617.1"
E06000061,East Midlands,North Northamptonshire,99.9,45.7,145.6,10.8,156.3,354.9,210.5,565.4,"1,026.0","1,591.4","3,554.5","4,606.1","3,884.6","95,051.2","10,178.8","3,039.0","3,626.0","3,204.1","10,954.7","3,279.2","4,090.1"
