"Subnational electricity consumption, Great Britain, 2013",,,,,,,,,,,,,,,,,,,,,,,
"This table shows the electricity consumption and the number of electric meters by local authority. Country/region totals are shown where the local authority is specified as ""All local authorities"". ",,,,,,,,,,,,,,,,,,,,,,,
"Some consumption within given countries/regions could not be allocated to specific local authorities. This consumption is shown in the rows where ""Unallocated"" is specified in the local authority column.",,,,,,,,,,,,,,,,,,,,,,,
"Freeze panes are active on this sheet. To turn off freeze panes select the 'View' ribbon then 'Freeze Panes' then 'Unfreeze Panes' or use [Alt W, F].",,,,,,,,,,,,,,,,,,,,,,,
Code,Country or region,Local authority,"Number of meters
(thousands):
Domestic Standard","Number of meters
(thousands):
Domestic E7 
","Number of meters
(thousands):
All Domestic
","Number of meters
(thousands):
All Non-Domestic","Number of meters
(thousands):
All meters","Total consumption
(GWh):
Domestic Standard","Total consumption
(GWh):
Domestic E7","Total consumption
(GWh):
All Domestic
","Total consumption
(GWh):
All Non-Domestic","Total consumption
(GWh):
All meters","Mean consumption
(kWh per meter):
Domestic Standard","Mean consumption
(kWh per meter):
Domestic E7","Mean consumption
(kWh per meter):
All Domestic
","Mean consumption
(kWh per meter):
All Non-Domestic","Mean consumption
(kWh per meter):
All meters","Median consumption
(kWh per meter):
Domestic Standard","Median consumption
(kWh per meter):
Domestic E7","Median consumption
(kWh per meter):
All Domestic
","Median consumption
(kWh per meter):
All Non-Domestic","Median consumption
(kWh per meter):
All meters","Mean domestic
consumption
(kWh per household)"
E07000198,West Midlands,Staffordshire Moorlands,38.4,4.7,43.1,4,47,145,29,174,333,506,"3,779","6,034","4,027","86,470","10,777","3,212","4,544","3,308","7,252","3,380","4,122"
E07000199,West Midlands,Tamworth,19.9,12.2,32.1,2,34,74,56,130,199,329,"3,718","4,564","4,040","93,233","9,598","3,297","3,810","3,469","12,309","3,547","4,083"
E07000218,West Midlands,North Warwickshire,17.4,9.8,27.2,3,30,69,49,118,369,488,"3,970","5,004","4,342","145,832","16,394","3,376","3,969","3,563","11,112","3,676","4,551"
E07000219,West Midlands,Nuneaton and Bedworth,33.2,22.2,55.4,3,59,117,94,212,237,449,"3,529","4,258","3,821","71,463","7,640","3,058","3,560","3,248","11,723","3,318","3,993"
E07000220,West Midlands,Rugby,26.4,18.0,44.4,3,48,98,84,182,497,679,"3,729","4,640","4,098","143,124","14,183","3,170","3,669","3,349","10,911","3,441","4,289"
E07000221,West Midlands,Stratford-on-Avon,38.0,16.5,54.5,6,61,164,107,271,369,640,"4,329","6,463","4,976","60,670","10,565","3,463","4,939","3,791","9,396","3,920","5,164"
E07000222,West Midlands,Warwick,35.4,25.4,60.8,6,66,131,122,253,416,669,"3,707","4,787","4,159","73,445","10,072","3,092","3,791","3,344","9,845","3,438","4,314"
E08000025,West Midlands,Birmingham,367.5,57.9,425.4,35,461,"1,348",300,"1,647","2,659","4,306","3,667","5,178","3,872","74,901","9,342","3,116","4,270","3,225","8,761","3,306","4,007"
E08000026,West Midlands,Coventry,92.7,43.8,136.5,8,145,316,184,500,817,"1,316","3,411","4,196","3,663","96,660","9,084","2,930","3,412","3,063","11,671","3,133","3,802"
E08000027,West Midlands,Dudley ,118.1,16.9,135.0,10,145,426,84,510,579,"1,089","3,610","4,972","3,780","60,046","7,534","3,176","4,047","3,248","8,680","3,309","3,917"
E08000028,West Midlands,Sandwell ,113.6,15.5,129.1,10,139,396,75,471,884,"1,355","3,483","4,878","3,651","86,742","9,728","3,021","3,910","3,098","9,524","3,169","3,862"
E08000029,West Midlands,Solihull,76.0,13.2,89.2,5,95,308,74,381,623,"1,004","4,049","5,563","4,273","116,139","10,617","3,508","4,606","3,621","10,123","3,677","4,383"
E08000030,West Midlands,Walsall,99.8,12.5,112.4,8,121,368,65,433,562,995,"3,689","5,175","3,854","66,879","8,241","3,220","4,240","3,299","7,757","3,360","4,001"
E08000031,West Midlands,Wolverhampton,91.7,14.5,106.2,8,115,328,74,402,617,"1,019","3,572","5,138","3,785","72,676","8,885","3,089","4,181","3,189","8,867","3,257","3,932"
E07000234,West Midlands,Bromsgrove,35.0,4.6,39.6,3,43,145,28,173,147,320,"4,138","6,084","4,364","46,466","7,487","3,545","4,843","3,638","8,819","3,715","4,459"
E07000235,West Midlands,Malvern Hills,27.5,6.2,33.7,3,37,115,41,156,140,296,"4,177","6,646","4,631","41,543","7,986","3,433","5,199","3,634","7,484","3,722","4,777"
E07000236,West Midlands,Redditch,31.8,3.5,35.4,2,38,119,17,136,225,361,"3,737","4,851","3,848","96,363","9,573","3,301","3,984","3,348","11,812","3,413","3,931"
E07000237,West Midlands,Worcester,37.8,5.9,43.8,3,47,135,30,165,270,435,"3,569","5,055","3,771","77,570","9,213","3,111","4,173","3,214","9,058","3,281","3,891"
E07000238,West Midlands,Wychavon,42.2,9.6,51.8,5,57,177,61,238,377,615,"4,189","6,414","4,600","73,464","10,819","3,500","5,081","3,687","8,794","3,782","4,735"
E07000239,West Midlands,Wyre Forest,38.6,5.6,44.2,3,48,146,30,176,206,382,"3,793","5,278","3,983","61,031","8,028","3,240","4,225","3,323","8,337","3,382","4,069"
E06000055,East,Bedford,47.7,21.7,69.3,6,75,173,106,280,435,715,"3,633","4,915","4,034","76,614","9,530","3,068","3,798","3,259","10,004","3,340","4,281"
E06000056,East,Central Bedfordshire,77.0,34.4,111.4,8,120,300,173,473,550,"1,023","3,892","5,033","4,244","67,586","8,558","3,313","3,962","3,482","9,415","3,548","4,389"
E06000032,East,Luton,56.5,20.2,76.7,5,82,202,88,290,438,728,"3,578","4,366","3,785","84,618","8,896","3,066","3,530","3,165","10,269","3,231","3,866"
E06000031,East,Peterborough,55.1,24.2,79.2,6,86,192,104,297,637,934,"3,494","4,319","3,746","98,322","10,893","2,984","3,450","3,113","10,542","3,187","3,968"
E06000033,East,Southend-on-Sea,55.9,23.4,79.3,7,86,208,101,310,315,624,"3,724","4,329","3,903","48,316","7,271","3,163","3,522","3,256","8,211","3,337","4,134"
E06000034,East,Thurrock,43.5,22.6,66.1,4,70,172,107,279,644,923,"3,950","4,752","4,224","147,317","13,103","3,410","4,015","3,573","10,721","3,651","4,432"
E07000008,East,Cambridge,35.1,14.9,50.0,6,56,118,62,180,558,738,"3,348","4,196","3,600","98,698","13,263","2,682","3,276","2,834","10,775","2,961","3,949"
E07000009,East,East Cambridgeshire,24.5,12.2,36.7,3,40,95,69,165,214,378,"3,890","5,688","4,487","63,472","9,445","3,247","4,359","3,533","8,563","3,628","4,643"
E07000010,East,Fenland,28.5,14.5,43.0,4,47,110,74,184,335,519,"3,859","5,104","4,279","86,997","11,078","3,228","4,015","3,450","8,811","3,532","4,486"
E07000011,East,Huntingdonshire,47.9,25.7,73.6,7,80,182,126,309,548,857,"3,806","4,907","4,191","83,574","10,685","3,249","3,812","3,416","8,881","3,500","4,383"
E07000012,East,South Cambridgeshire,42.1,21.4,63.5,5,69,170,123,294,491,785,"4,050","5,765","4,628","91,403","11,406","3,360","4,407","3,636","10,372","3,733","4,823"
E07000066,East,Basildon,53.8,22.4,76.2,6,82,209,109,317,462,779,"3,879","4,858","4,167","81,479","9,518","3,311","3,975","3,482","10,159","3,543","4,308"
E07000067,East,Braintree,40.6,22.0,62.6,5,68,161,118,279,302,580,"3,958","5,376","4,456","56,030","8,539","3,334","4,233","3,593","8,903","3,677","4,502"
E07000068,East,Brentwood,24.3,8.3,32.6,3,35,105,45,151,153,304,"4,336","5,436","4,617","58,065","8,609","3,457","4,257","3,635","11,453","3,747","4,852"
E07000069,East,Castle Point,26.9,10.5,37.5,2,40,112,52,164,94,258,"4,156","4,940","4,377","42,977","6,509","3,595","4,171","3,735","9,638","3,800","4,462"
E07000070,East,Chelmsford,47.9,23.9,71.7,6,77,198,126,323,417,741,"4,129","5,273","4,509","75,005","9,582","3,468","4,216","3,679","10,222","3,761","4,591"
E07000071,East,Colchester,52.2,24.8,77.0,7,84,194,122,316,392,708,"3,712","4,927","4,104","59,960","8,479","3,135","3,946","3,353","7,910","3,416","4,314"
E07000072,East,Epping Forest,43.3,11.5,54.9,5,60,195,66,262,209,471,"4,510","5,759","4,773","42,019","7,872","3,626","4,407","3,764","8,026","3,846","4,972"
E07000073,East,Harlow,26.2,10.0,36.2,3,39,92,39,131,254,384,"3,506","3,886","3,611","89,554","9,845","3,048","3,157","3,076","7,859","3,121","3,765"
E07000074,East,Maldon,17.0,10.0,27.0,3,30,75,60,136,150,285,"4,433","6,032","5,026","58,469","9,650","3,633","4,787","3,970","9,413","4,068","5,185"
E07000075,East,Rochford,25.2,9.5,34.7,2,37,105,48,154,137,291,"4,187","5,062","4,427","58,564","7,856","3,608","4,146","3,743","9,954","3,819","4,539"
E07000076,East,Tendring,45.6,22.2,67.9,5,73,162,110,272,234,506,"3,557","4,942","4,011","44,152","6,914","2,969","3,908","3,210","7,318","3,276","4,354"
E07000077,East,Uttlesford,23.1,11.2,34.3,4,38,104,69,173,223,396,"4,512","6,179","5,056","63,609","10,488","3,634","4,627","3,921","9,743","4,032","5,323"
E07000095,East,Broxbourne,28.0,12.3,40.2,3,43,113,57,170,261,431,"4,036","4,662","4,227","87,007","9,979","3,474","3,930","3,598","9,006","3,658","4,448"
E07000096,East,Dacorum,46.1,15.9,62.0,5,67,182,80,262,331,593,"3,947","5,048","4,229","64,943","8,836","3,293","3,995","3,445","8,823","3,507","4,298"
E07000242,East,East Hertfordshire,39.1,21.4,60.5,5,66,168,118,286,261,547,"4,302","5,529","4,736","49,059","8,321","3,508","4,289","3,750","9,453","3,848","4,951"
E07000098,East,Hertsmere,29.9,12.0,41.9,3,45,131,61,191,288,479,"4,367","5,063","4,565","83,690","10,565","3,487","3,964","3,617","10,831","3,717","4,763"
E07000099,East,North Hertfordshire,40.2,15.5,55.7,5,61,155,81,236,278,514,"3,861","5,219","4,239","54,049","8,451","3,233","4,158","3,435","9,826","3,533","4,363"
E07000240,East,St Albans,45.8,13.1,59.0,5,64,191,68,259,257,517,"4,170","5,201","4,400","55,667","8,124","3,451","4,242","3,602","10,390","3,690","4,575"
E07000243,East,Stevenage,28.9,6.9,35.9,2,38,102,30,132,298,430,"3,514","4,353","3,676","120,593","11,220","3,062","3,650","3,159","8,694","3,199","3,722"
E07000102,East,Three Rivers,26.3,10.3,36.6,3,39,117,54,170,178,348,"4,429","5,215","4,649","68,673","8,876","3,602","4,099","3,734","9,618","3,802","4,742"
E07000103,East,Watford,27.1,12.1,39.1,3,43,100,52,152,358,510,"3,709","4,299","3,891","102,605","11,961","3,075","3,550","3,199","10,385","3,285","4,033"
E07000241,East,Welwyn Hatfield,35.7,10.6,46.3,4,50,138,51,190,443,633,"3,878","4,824","4,096","126,525","12,700","3,199","3,797","3,316","9,283","3,389","4,264"
E07000143,East,Breckland,33.6,24.6,58.2,6,64,131,134,266,341,607,"3,911","5,471","4,570","59,968","9,499","3,255","4,208","3,578","9,469","3,685","4,793"
E07000144,East,Broadland,37.1,18.2,55.4,4,59,139,97,235,249,484,"3,739","5,297","4,252","64,131","8,173","3,188","4,042","3,408","9,148","3,478","4,377"
E07000145,East,Great Yarmouth,27.5,17.4,44.9,4,49,98,87,185,205,390,"3,576","4,985","4,121","49,237","7,950","3,028","3,759","3,268","9,086","3,363","4,376"
E07000146,East,King’s Lynn and West Norfolk,40.0,31.3,71.3,6,78,156,183,338,784,"1,122","3,897","5,829","4,746","122,736","14,439","3,162","4,443","3,614","9,178","3,720","5,343"
E07000147,East,North Norfolk,29.7,24.2,53.9,6,60,108,140,248,272,520,"3,642","5,780","4,604","47,294","8,722","2,934","4,296","3,414","7,431","3,514","5,342"
E07000148,East,Norwich,46.2,18.2,64.4,7,71,138,69,206,417,624,"2,979","3,776","3,205","60,632","8,749","2,491","2,903","2,587","7,817","2,668","3,411"
E07000149,East,South Norfolk,33.8,22.9,56.7,5,62,130,134,264,283,547,"3,846","5,834","4,648","58,333","8,877","3,226","4,452","3,604","8,333","3,691","4,864"
E07000200,East,Babergh,23.8,15.5,39.3,4,43,93,92,184,231,415,"3,902","5,918","4,697","61,611","9,650","3,220","4,469","3,606","9,081","3,717","4,841"
E07000201,East,Forest Heath,17.2,10.8,28.0,3,31,65,66,130,273,403,"3,774","6,087","4,667","95,882","13,086","3,061","4,255","3,432","9,731","3,554","5,238"
E07000202,East,Ipswich,38.9,20.7,59.6,5,64,130,90,220,303,523,"3,358","4,342","3,700","63,652","8,136","2,910","3,483","3,086","10,203","3,165","3,815"
E07000203,East,Mid Suffolk,23.7,18.8,42.5,4,47,95,113,208,271,480,"4,026","6,022","4,910","66,996","10,317","3,375","4,626","3,806","9,083","3,918","5,058"
E07000204,East,St Edmundsbury,29.8,17.1,47.0,5,51,111,91,202,349,551,"3,710","5,321","4,297","76,859","10,697","3,141","4,065","3,413","10,531","3,520","4,373"
E07000205,East,Suffolk Coastal,36.5,22.5,59.0,5,64,135,131,266,340,605,"3,702","5,807","4,505","62,235","9,395","3,096","4,385","3,473","8,573","3,572","4,906"
E07000206,East,Waveney,35.2,20.2,55.4,5,60,120,95,215,339,554,"3,408","4,729","3,889","74,870","9,245","2,907","3,622","3,122","8,207","3,201","4,208"
E09000001,London,City of London ,5.4,1.0,6.3,7,13,21,6,27,"2,413","2,440","3,954","5,843","4,244","355,188","186,044","2,956","4,755","3,184","20,601","5,721","7,811"
E09000002,London,Barking and Dagenham,59.0,14.6,73.6,5,79,204,66,270,423,693,"3,459","4,530","3,671","77,832","8,773","3,006","3,630","3,105","7,934","3,149","3,788"
E09000003,London,Barnet,98.7,44.4,143.1,12,155,420,212,633,526,"1,158","4,257","4,786","4,421","43,961","7,470","3,266","3,641","3,368","8,037","3,443","4,552"
E09000004,London,Bexley,87.0,9.0,96.0,7,103,336,51,387,398,785,"3,860","5,680","4,031","60,541","7,657","3,377","5,066","3,475","7,922","3,525","4,127"
E09000005,London,Brent,93.5,19.9,113.5,13,127,335,95,431,820,"1,251","3,585","4,788","3,797","62,008","9,874","2,867","3,730","2,983","4,924","3,019","3,852"
E09000006,London,Bromley,118.6,18.5,137.1,11,148,475,97,572,440,"1,012","4,004","5,231","4,169","40,921","6,842","3,304","4,265","3,411","6,247","3,456","4,286"
E09000007,London,Camden,94.8,6.4,101.2,25,127,323,35,358,"1,401","1,759","3,411","5,426","3,539","54,983","13,883","2,414","4,039","2,467","5,245","2,586","3,599"
E09000008,London,Croydon,116.9,32.1,149.0,12,161,455,154,609,678,"1,286","3,892","4,783","4,084","57,374","7,997","3,212","3,808","3,324","6,850","3,377","4,129"
E09000009,London,Ealing,119.6,11.3,130.9,12,143,429,60,489,957,"1,446","3,588","5,289","3,734","80,177","10,125","2,942","4,468","3,018","7,524","3,080","3,936"
E09000010,London,Enfield,85.4,39.4,124.8,9,133,327,179,506,551,"1,058","3,833","4,542","4,057","63,880","7,927","3,225","3,624","3,334","9,499","3,401","4,142"
E09000011,London,Greenwich,100.3,7.4,107.7,9,116,336,39,375,442,816,"3,349","5,251","3,479","50,929","7,014","2,822","4,443","2,877","5,937","2,917","3,648"
E09000012,London,Hackney,95.8,8.4,104.2,16,120,305,43,348,555,903,"3,187","5,146","3,345","34,515","7,514","2,474","4,123","2,553","5,061","2,637","3,296"
E09000013,London,Hammersmith and Fulham,76.8,6.2,83.0,13,96,254,33,287,715,"1,001","3,304","5,292","3,452","53,864","10,398","2,490","4,317","2,566","3,466","2,594","3,599"
E09000014,London,Haringey,77.5,28.3,105.8,9,115,266,105,372,397,768,"3,435","3,729","3,514","43,039","6,683","2,680","2,762","2,701","6,705","2,761","3,582"
E09000015,London,Harrow ,63.7,24.1,87.8,6,94,247,113,360,251,611,"3,886","4,678","4,104","42,131","6,520","3,197","3,641","3,305","9,327","3,378","4,236"
E09000016,London,Havering,78.6,22.7,101.3,7,108,309,108,417,412,829,"3,933","4,740","4,114","57,886","7,643","3,365","3,930","3,478","9,131","3,549","4,237"
E09000017,London,Hillingdon,91.8,16.3,108.1,8,116,355,82,437,"1,309","1,747","3,872","5,026","4,046","162,672","15,037","3,258","4,226","3,368","10,500","3,447","4,248"
E09000018,London,Hounslow,88.9,9.5,98.4,8,107,336,52,388,976,"1,363","3,774","5,468","3,938","118,888","12,785","3,084","5,006","3,186","8,760","3,256","4,006"
E09000019,London,Islington,94.4,6.6,101.0,18,119,283,37,320,899,"1,219","3,003","5,554","3,170","51,204","10,281","2,351","4,744","2,421","4,718","2,489","3,315"
E09000020,London,Kensington and Chelsea,81.0,7.3,88.3,18,107,341,40,380,"1,049","1,429","4,203","5,449","4,306","57,437","13,411","2,612","3,693","2,669","3,719","2,716","4,948"
E09000021,London,Kingston upon Thames,53.8,11.8,65.6,6,72,215,58,273,324,597,"3,998","4,936","4,166","52,103","8,312","3,275","4,002","3,371","7,055","3,426","4,230"
E09000022,London,Lambeth,127.1,8.9,136.0,17,153,398,50,448,684,"1,132","3,134","5,631","3,297","39,173","7,379","2,490","4,585","2,559","3,575","2,588","3,384"
E09000023,London,Lewisham,111.1,10.2,121.3,11,132,367,53,420,327,746,"3,301","5,192","3,460","29,233","5,636","2,729","4,473","2,818","4,279","2,845","3,528"
E09000024,London,Merton,75.6,6.8,82.4,7,90,285,37,322,488,810,"3,765","5,445","3,903","65,926","9,016","3,043","4,679","3,126","6,531","3,186","4,064"
E09000025,London,Newham,98.5,9.1,107.7,10,118,330,47,377,"1,077","1,454","3,346","5,159","3,500","108,905","12,369","2,787","4,277","2,861","6,352","2,920","3,605"
E09000026,London,Redbridge,92.7,8.9,101.6,8,109,362,49,411,275,687,"3,909","5,530","4,050","34,717","6,270","3,296","4,876","3,387","6,870","3,440","4,052"
E09000027,London,Richmond upon Thames,71.2,11.6,82.9,8,91,288,60,348,354,702,"4,035","5,195","4,198","42,517","7,694","3,152","3,981","3,252","6,450","3,327","4,316"
E09000028,London,Southwark,115.4,13.9,129.3,17,146,367,81,448,"1,182","1,630","3,179","5,847","3,465","68,631","11,128","2,535","5,083","2,681","6,489","2,782","3,647"
E09000029,London,Sutton,63.3,17.7,81.0,6,87,247,90,337,372,709,"3,905","5,085","4,163","60,675","8,144","3,291","4,322","3,461","6,053","3,502","4,249"
E09000030,London,Tower Hamlets,97.8,15.0,112.8,16,129,309,90,399,"2,416","2,816","3,160","6,032","3,542","152,585","21,899","2,478","5,376","2,676","9,536","2,842","3,689"
E09000031,London,Waltham Forest,86.9,12.1,99.0,9,108,300,59,359,343,702,"3,451","4,907","3,629","39,781","6,521","2,889","3,909","2,977","5,732","3,030","3,650"
E09000032,London,Wandsworth,126.2,11.1,137.3,16,153,438,63,501,467,968,"3,470","5,725","3,652","29,924","6,332","2,622","4,814","2,716","4,156","2,754","3,824"
E09000033,London,Westminster,110.1,12.2,122.3,40,162,421,72,493,"3,457","3,950","3,824","5,926","4,033","86,431","24,345","2,458","4,643","2,575","8,764","2,925","4,600"
E06000036,South East,Bracknell Forest,42.1,5.0,47.1,3,50,175,29,204,348,552,"4,169","5,744","4,336","120,741","11,054","3,553","5,212","3,663","9,530","3,714","4,349"
E06000043,South East,Brighton and Hove,88.8,36.9,125.7,14,140,300,156,456,564,"1,020","3,381","4,219","3,627","40,373","7,304","2,754","3,341","2,897","4,981","2,937","3,737"
E06000046,South East,Isle of Wight,59.9,11.0,70.9,7,78,209,63,272,274,546,"3,487","5,773","3,840","37,386","6,979","2,889","4,858","3,052","5,430","3,105","4,428"
E06000035,South East,Medway,85.5,25.8,111.3,7,119,320,116,436,443,879,"3,748","4,478","3,918","59,498","7,402","3,232","3,712","3,331","8,061","3,382","4,023"
E06000042,South East,Milton Keynes,69.1,35.9,105.0,8,113,251,158,409,"1,050","1,459","3,633","4,396","3,894","136,079","12,942","3,106","3,584","3,255","12,778","3,336","4,071"
E06000044,South East,Portsmouth,79.5,9.9,89.5,7,97,267,52,319,678,996,"3,352","5,231","3,561","95,613","10,317","2,883","4,420","2,982","8,405","3,047","3,701"
E06000038,South East,Reading,58.0,9.5,67.5,6,74,211,55,266,505,771,"3,637","5,776","3,939","80,651","10,457","3,046","5,196","3,220","9,009","3,292","4,214"
E06000039,South East,Slough,44.6,6.8,51.4,4,56,162,36,199,839,"1,038","3,641","5,391","3,871","190,293","18,609","3,100","4,923","3,239","9,477","3,304","3,872"
E06000045,South East,Southampton,88.2,16.5,104.7,9,113,306,95,401,578,979,"3,473","5,761","3,834","66,955","8,644","2,960","4,881","3,141","7,809","3,201","4,108"
E06000037,South East,West Berkshire,56.9,9.6,66.5,7,73,259,71,330,578,908,"4,555","7,392","4,964","85,825","12,400","3,731","6,330","3,937","9,731","4,032","5,228"
E06000040,South East,Windsor and Maidenhead,56.5,5.5,62.0,6,68,256,36,292,448,740,"4,541","6,484","4,714","71,499","10,838","3,590","5,295","3,691","9,810","3,791","4,965"
E06000041,South East,Wokingham,59.5,4.1,63.6,4,68,261,26,287,405,692,"4,396","6,350","4,522","100,614","10,243","3,726","5,464","3,800","10,675","3,867","4,684"
E07000004,South East,Aylesbury Vale,50.3,24.6,74.9,6,81,201,135,336,315,651,"3,996","5,493","4,488","51,836","8,040","3,319","4,257","3,563","9,870","3,653","4,703"
E07000005,South East,Chiltern,31.4,7.3,38.7,3,42,152,44,196,152,348,"4,846","6,032","5,069","48,182","8,326","3,850","4,690","3,977","9,780","4,075","5,275"
E07000006,South East,South Bucks,26.5,1.7,28.2,3,31,137,12,149,216,366,"5,173","7,330","5,303","76,416","11,790","3,980","5,749","4,047","10,390","4,172","5,548"
E07000007,South East,Wycombe,62.0,9.3,71.3,7,78,267,62,329,376,705,"4,307","6,593","4,606","56,906","9,044","3,544","5,580","3,714","9,170","3,803","4,821"
E07000061,South East,Eastbourne,34.0,13.6,47.6,5,52,111,59,170,201,372,"3,263","4,364","3,578","43,764","7,115","2,717","3,500","2,899","5,623","2,945","3,766"
E07000062,South East,Hastings,29.1,13.4,42.5,4,46,103,57,160,161,321,"3,523","4,273","3,759","40,154","6,898","2,944","3,418","3,084","4,740","3,116","3,872"
E07000063,South East,Lewes,30.7,13.3,44.0,4,48,114,71,185,162,346,"3,712","5,329","4,200","40,936","7,228","3,065","4,175","3,322","7,321","3,386","4,304"
E07000064,South East,Rother,29.7,14.8,44.5,5,49,114,84,197,156,353,"3,828","5,654","4,435","34,281","7,201","3,098","4,359","3,415","6,078","3,476","4,799"
E07000065,South East,Wealden,45.0,21.4,66.4,6,73,187,133,320,213,533,"4,152","6,213","4,816","32,867","7,315","3,316","4,708","3,672","7,914","3,770","4,957"
E07000084,South East,Basingstoke and Deane,67.2,6.4,73.6,5,79,270,44,315,532,847,"4,023","6,914","4,275","97,887","10,713","3,343","5,884","3,462","9,574","3,526","4,443"
E07000085,South East,East Hampshire,45.5,5.2,50.7,5,55,201,37,237,225,463,"4,419","6,997","4,684","47,612","8,345","3,605","5,769","3,738","8,198","3,825","4,952"
E07000086,South East,Eastleigh,49.7,4.1,53.8,3,57,187,22,209,322,532,"3,763","5,404","3,889","92,436","9,280","3,255","4,825","3,328","10,865","3,397","3,948"
E07000087,South East,Fareham,45.1,3.8,48.9,3,52,171,20,191,249,440,"3,784","5,294","3,900","77,172","8,436","3,289","4,602","3,353","10,281","3,421","4,013"
E07000088,South East,Gosport,31.9,5.1,37.0,2,39,110,28,138,148,285,"3,451","5,381","3,719","65,859","7,264","3,038","4,781","3,180","6,777","3,223","3,844"
E07000089,South East,Hart,34.6,2.9,37.5,3,40,156,18,174,168,342,"4,509","6,151","4,634","59,819","8,484","3,825","5,478","3,904","9,528","3,971","4,807"
E07000090,South East,Havant,49.5,4.6,54.1,3,57,185,24,209,215,424,"3,741","5,259","3,869","63,560","7,382","3,261","4,493","3,325","8,359","3,374","4,047"
E07000091,South East,New Forest,73.4,7.7,81.1,7,88,289,48,337,425,762,"3,936","6,255","4,156","57,911","8,614","3,255","5,158","3,357","7,511","3,432","4,340"
E07000092,South East,Rushmoor,34.8,3.5,38.2,3,41,130,18,148,250,398,"3,735","5,180","3,866","88,095","9,678","3,215","4,623","3,300","10,968","3,375","4,011"
E07000093,South East,Test Valley,45.6,5.8,51.3,5,56,194,43,237,344,581,"4,256","7,484","4,618","66,539","10,280","3,490","6,447","3,666","8,801","3,769","4,874"
E07000094,South East,Winchester,44.7,5.6,50.3,6,56,192,39,230,410,640,"4,291","6,906","4,583","70,361","11,411","3,405","5,774","3,564","7,808","3,665","4,831"
E07000105,South East,Ashford,36.2,14.4,50.7,5,56,145,80,225,291,516,"4,004","5,526","4,438","57,654","9,258","3,288","4,258","3,505","8,907","3,610","4,569"
E07000106,South East,Canterbury,49.6,15.2,64.8,6,71,182,74,256,315,571,"3,664","4,891","3,951","53,364","8,082","3,026","3,843","3,177","7,883","3,260","4,134"
E07000107,South East,Dartford,35.4,6.5,41.9,4,45,134,32,165,285,450,"3,771","4,922","3,949","80,030","9,908","3,222","4,129","3,329","9,285","3,399","4,036"
E07000108,South East,Dover,38.6,11.7,50.4,4,55,134,54,189,252,440,"3,477","4,614","3,742","57,826","8,041","2,897","3,580","3,045","6,351","3,098","3,881"
E07000109,South East,Gravesham,32.3,9.6,41.9,3,45,122,44,167,308,475,"3,789","4,617","3,978","101,801","10,563","3,205","3,758","3,312","7,700","3,372","4,077"
E07000110,South East,Maidstone,48.8,17.6,66.4,6,72,193,92,285,470,756,"3,949","5,248","4,293","78,994","10,442","3,247","4,088","3,439","9,406","3,531","4,393"
E07000111,South East,Sevenoaks,34.6,13.8,48.5,5,53,160,87,247,222,470,"4,617","6,317","5,102","46,768","8,823","3,720","4,797","3,976","8,123","4,059","5,189"
E07000112,South East,Shepway,34.7,14.6,49.3,5,54,124,71,195,245,440,"3,568","4,870","3,954","51,165","8,140","2,973","3,804","3,175","5,557","3,222","4,059"
E07000113,South East,Swale,43.9,14.4,58.3,5,63,170,69,239,411,650,"3,879","4,757","4,096","84,815","10,295","3,294","3,805","3,413","8,049","3,486","4,207"
E07000114,South East,Thanet,49.0,16.6,65.6,6,71,171,72,243,281,523,"3,482","4,340","3,699","50,780","7,358","2,904","3,453","3,027","6,023","3,073","4,020"
E07000115,South East,Tonbridge and Malling,38.3,12.1,50.4,4,55,157,65,222,308,530,"4,084","5,421","4,405","74,389","9,725","3,420","4,232","3,586","10,285","3,670","4,529"
E07000116,South East,Tunbridge Wells,31.6,16.2,47.7,5,53,132,95,227,299,526,"4,192","5,861","4,757","56,320","9,921","3,359","4,484","3,682","7,987","3,772","4,768"
E07000177,South East,Cherwell,50.4,9.6,60.0,6,66,210,61,271,471,742,"4,174","6,336","4,520","84,956","11,317","3,459","5,131","3,636","11,293","3,749","4,719"
E07000178,South East,Oxford,50.7,7.0,57.7,6,64,182,39,221,663,884,"3,602","5,522","3,836","104,488","13,805","2,977","4,837","3,103","10,050","3,211","4,025"
E07000179,South East,South Oxfordshire,50.0,9.5,59.5,6,65,226,65,291,497,788,"4,520","6,897","4,899","85,723","12,070","3,622","5,673","3,838","8,738","3,930","5,325"
E07000180,South East,Vale of White Horse,46.9,6.3,53.2,5,58,196,44,240,481,721,"4,187","6,971","4,516","96,278","12,391","3,454","6,095","3,615","8,521","3,694","4,762"
E07000181,South East,West Oxfordshire,41.1,6.3,47.4,5,52,180,45,225,297,522,"4,365","7,247","4,746","60,135","9,973","3,563","6,133","3,766","8,229","3,866","5,038"
E07000207,South East,Elmbridge,45.4,10.4,55.8,5,61,228,61,290,279,569,"5,026","5,933","5,194","54,740","9,338","3,845","4,627","3,977","8,348","4,050","5,433"
E07000208,South East,Epsom and Ewell,25.5,5.7,31.1,2,33,107,29,135,102,237,"4,187","5,035","4,341","47,858","7,121","3,558","4,133","3,648","8,255","3,711","4,463"
E07000209,South East,Guildford,44.2,12.2,56.3,5,62,194,69,263,371,634,"4,405","5,633","4,670","69,959","10,289","3,538","4,474","3,702","9,405","3,792","4,832"
