"Subnational electricity consumption, Great Britain, 2020",,,,,,,,,,,,,,,,,,,,,,,
"This table shows the electricity consumption and the number of electric meters by local authority. Country/region totals are shown where the local authority is specified as ""All local authorities"". ",,,,,,,,,,,,,,,,,,,,,,,
"Some consumption within given countries/regions could not be allocated to specific local authorities. This consumption is shown in the rows where ""Unallocated"" is specified in the local authority column.",,,,,,,,,,,,,,,,,,,,,,,
"Freeze panes are active on this sheet. To turn off freeze panes select the 'View' ribbon then 'Freeze Panes' then 'Unfreeze Panes' or use [Alt W, F].",,,,,,,,,,,,,,,,,,,,,,,
Code,Country or region,Local authority,"Number of meters
(thousands):
Domestic Standard","Number of meters
(thousands):
Domestic E7 
","Number of meters
(thousands):
All Domestic
","Number of meters
(thousands):
All Non-Domestic","Number of meters
(thousands):
All meters","Total consumption
(GWh):
Domestic Standard","Total consumption
(GWh):
Domestic E7","Total consumption
(GWh):
All Domestic
","Total consumption
(GWh):
All Non-Domestic","Total consumption
(GWh):
All meters","Mean consumption
(kWh per meter):
Domestic Standard","Mean consumption
(kWh per meter):
Domestic E7","Mean consumption
(kWh per meter):
All Domestic
","Mean consumption
(kWh per meter):
All Non-Domestic","Mean consumption
(kWh per meter):
All meters","Median consumption
(kWh per meter):
Domestic Standard","Median consumption
(kWh per meter):
Domestic E7","Median consumption
(kWh per meter):
All Domestic
","Median consumption
(kWh per meter):
All Non-Domestic","Median consumption
(kWh per meter):
All meters","Mean domestic
consumption
(kWh per household)"
E07000032,East Midlands,Amber Valley,41.4,17.0,58.4,4.2,62.6,143.1,78.3,221.4,301.1,522.4,"3,452.8","4,610.0","3,789.2","71,716.2","8,343.1","2,785.4","3,418.3","2,938.1","6,719.6","3,001.4","3,924.0"
E07000033,East Midlands,Bolsover,30.1,6.8,36.9,2.2,39.1,99.7,26.8,126.5,233.1,359.5,"3,306.8","3,955.4","3,425.9","106,270.6","9,193.5","2,720.3","2,986.6","2,761.8","7,636.4","2,810.1","3,541.5"
E07000034,East Midlands,Chesterfield,39.0,10.5,49.4,4.3,53.8,119.5,40.3,159.8,210.4,370.2,"3,065.9","3,850.7","3,232.1","48,512.6","6,882.7","2,562.9","2,989.7","2,647.3","5,390.0","2,698.4","3,303.8"
E07000035,East Midlands,Derbyshire Dales,22.4,12.3,34.8,4.8,39.6,81.7,67.1,148.8,250.1,398.9,"3,638.6","5,440.2","4,277.8","52,172.3","10,078.3","2,796.4","3,790.3","3,089.5","6,208.3","3,192.5","4,583.0"
E07000036,East Midlands,Erewash,36.2,16.0,52.2,3.7,55.9,121.5,64.5,186.0,195.8,381.8,"3,358.1","4,035.8","3,565.8","52,266.9","6,829.9","2,755.9","3,154.2","2,863.4","6,380.4","2,916.9","3,614.3"
E07000037,East Midlands,High Peak,39.2,3.3,42.5,3.7,46.2,141.2,19.9,161.1,544.1,705.2,"3,602.2","6,020.6","3,790.2","146,065.3","15,256.1","2,941.7","4,478.9","3,000.9","6,654.1","3,073.2","3,878.8"
E07000038,East Midlands,North East Derbyshire,38.8,7.7,46.4,3.1,49.5,132.3,34.8,167.1,222.5,389.6,"3,410.4","4,551.0","3,598.4","72,013.7","7,867.0","2,765.2","3,315.6","2,835.5","6,013.1","2,884.0","3,682.7"
E07000039,East Midlands,South Derbyshire,33.9,12.8,46.7,2.9,49.6,120.8,61.0,181.8,317.4,499.2,"3,563.4","4,772.9","3,894.3","109,914.4","10,071.4","2,881.3","3,479.9","3,013.4","8,121.0","3,073.7","3,974.8"
E07000129,East Midlands,Blaby,29.6,13.8,43.4,2.5,45.9,105.4,59.6,164.9,213.0,377.9,"3,561.7","4,319.2","3,802.6","84,618.3","8,235.2","2,932.7","3,391.3","3,063.5","10,390.0","3,128.8","3,801.0"
E07000130,East Midlands,Charnwood,53.1,23.2,76.3,5.6,82.0,181.0,98.1,279.2,380.3,659.5,"3,406.3","4,232.9","3,657.4","67,531.7","8,046.4","2,762.6","3,241.0","2,888.9","7,274.6","2,952.9","3,735.6"
E07000131,East Midlands,Harborough,27.9,13.6,41.5,3.8,45.3,108.9,70.5,179.4,173.1,352.5,"3,901.8","5,197.0","4,325.2","45,501.0","7,784.5","3,058.6","3,774.0","3,256.7","7,526.8","3,334.4","4,549.0"
E07000132,East Midlands,Hinckley and Bosworth,33.3,17.5,50.7,3.8,54.5,120.0,77.3,197.2,217.2,414.4,"3,606.7","4,421.2","3,887.2","57,006.6","7,597.8","2,909.0","3,301.0","3,038.4","7,154.4","3,102.8","3,872.5"
E07000133,East Midlands,Melton,14.8,8.5,23.3,2.3,25.6,55.6,42.7,98.3,161.6,259.8,"3,757.6","4,994.4","4,210.7","71,376.3","10,151.1","2,907.3","3,676.8","3,153.5","6,273.0","3,217.7","4,348.0"
E07000134,East Midlands,North West Leicestershire,32.2,13.8,46.0,3.7,49.7,119.1,67.3,186.3,373.9,560.2,"3,701.5","4,868.5","4,052.2","101,964.4","11,283.3","2,958.1","3,578.9","3,112.2","7,875.6","3,178.0","4,166.2"
E07000135,East Midlands,Oadby and Wigston,16.1,7.5,23.6,1.6,25.1,55.0,31.1,86.2,81.3,167.5,"3,426.8","4,146.0","3,655.9","51,935.3","6,661.8","2,803.1","3,169.0","2,909.5","7,512.3","2,960.9","4,102.9"
E07000136,East Midlands,Boston,20.3,10.2,30.5,2.7,33.2,70.8,49.7,120.5,183.9,304.4,"3,480.9","4,885.0","3,948.8","67,316.4","9,156.7","2,741.9","3,464.4","2,941.2","6,737.8","3,008.9","4,128.5"
E07000137,East Midlands,East Lindsey,46.6,21.4,67.9,8.2,76.1,176.8,116.9,293.6,344.8,638.4,"3,796.7","5,464.4","4,321.6","42,048.1","8,384.3","2,910.1","3,831.0","3,123.0","4,946.2","3,179.3","4,467.0"
E07000138,East Midlands,Lincoln,31.8,12.2,44.1,4.0,48.0,95.5,45.1,140.6,221.9,362.5,"2,999.3","3,685.5","3,190.0","56,164.7","7,548.2","2,474.2","2,883.4","2,570.6","5,990.0","2,640.3","3,391.8"
E07000139,East Midlands,North Kesteven,35.2,17.1,52.2,4.3,56.5,128.3,85.1,213.4,292.7,506.1,"3,647.8","4,988.6","4,085.6","67,983.1","8,950.9","2,921.2","3,547.5","3,098.4","6,335.0","3,150.5","4,167.7"
E07000140,East Midlands,South Holland,27.0,14.8,41.8,3.9,45.7,104.4,76.6,181.0,371.8,552.8,"3,866.4","5,178.4","4,330.6","94,774.9","12,092.7","2,970.2","3,724.2","3,192.9","6,236.1","3,266.9","4,529.4"
E07000141,East Midlands,South Kesteven,42.8,21.5,64.3,5.7,70.0,155.9,112.0,267.9,315.4,583.3,"3,644.8","5,207.7","4,167.6","55,251.5","8,334.6","2,898.9","3,745.3","3,126.6","6,343.1","3,191.6","4,282.9"
E07000142,East Midlands,West Lindsey,36.0,7.6,43.6,4.2,47.9,134.6,40.0,174.5,210.2,384.7,"3,737.3","5,244.9","4,000.7","49,611.0","8,038.3","2,963.9","3,781.8","3,074.6","5,316.2","3,120.5","4,128.3"
E07000170,East Midlands,Ashfield,44.6,11.5,56.1,3.4,59.5,149.1,46.6,195.7,295.4,491.1,"3,342.1","4,063.2","3,489.5","85,908.2","8,249.5","2,774.6","3,141.4","2,840.8","6,770.1","2,889.8","3,478.9"
E07000171,East Midlands,Bassetlaw,41.3,11.8,53.0,4.7,57.7,148.0,56.9,204.8,321.9,526.7,"3,583.9","4,837.9","3,861.8","68,985.5","9,127.7","2,852.7","3,504.6","2,969.1","6,470.3","3,038.3","4,043.1"
E07000172,East Midlands,Broxtowe,35.9,14.3,50.2,3.3,53.5,120.0,59.4,179.4,134.7,314.1,"3,339.1","4,158.5","3,572.1","40,826.6","5,869.3","2,743.2","3,261.1","2,876.7","4,899.9","2,905.6","3,660.2"
E07000173,East Midlands,Gedling,36.9,16.4,53.2,2.8,56.1,128.2,72.4,200.6,134.1,334.7,"3,477.2","4,423.2","3,768.2","47,082.2","5,968.5","2,870.1","3,423.8","3,017.5","6,078.4","3,061.5","3,821.9"
E07000174,East Midlands,Mansfield,40.3,9.7,50.0,3.4,53.3,130.5,37.4,167.9,208.7,376.6,"3,239.5","3,866.0","3,360.9","61,905.5","7,061.9","2,670.7","3,057.1","2,739.3","6,457.0","2,788.8","3,526.2"
E07000175,East Midlands,Newark and Sherwood,40.1,15.3,55.4,4.8,60.2,145.2,73.4,218.6,289.2,507.8,"3,623.2","4,797.9","3,947.8","60,582.6","8,441.3","2,879.0","3,485.3","3,017.9","7,003.9","3,087.5","4,113.2"
E07000176,East Midlands,Rushcliffe,35.2,16.0,51.2,3.5,54.7,129.6,76.5,206.2,191.1,397.3,"3,682.5","4,788.7","4,027.9","54,682.2","7,265.4","2,963.2","3,613.7","3,143.4","6,368.6","3,192.5","4,159.7"
E06000019,West Midlands,"Herefordshire, County of",71.3,14.0,85.3,10.9,96.2,284.5,90.3,374.8,545.3,920.2,"3,989.6","6,454.4","4,394.0","49,858.0","9,561.0","3,080.3","5,000.7","3,259.0","5,407.1","3,332.5","4,466.8"
E06000020,West Midlands,Telford and Wrekin,73.0,5.0,78.1,5.8,83.9,245.3,24.6,269.9,518.7,788.6,"3,358.7","4,880.7","3,456.8","89,665.7","9,404.4","2,810.9","3,598.6","2,845.4","7,178.1","2,906.5","3,739.3"
E06000021,West Midlands,Stoke-on-Trent,107.6,7.8,115.4,8.6,124.0,333.7,36.7,370.3,493.0,863.3,"3,101.2","4,719.7","3,210.2","57,199.6","6,963.4","2,601.0","3,626.0","2,641.2","5,994.8","2,692.8","3,345.6"
E06000051,West Midlands,Shropshire,126.6,18.1,144.7,17.0,161.6,488.4,118.2,606.6,738.1,"1,344.7","3,858.1","6,544.1","4,193.6","43,496.5","8,320.1","3,008.4","4,933.2","3,136.9","5,866.7","3,217.7","4,243.4"
E07000192,West Midlands,Cannock Chase,40.4,3.9,44.4,3.4,47.7,145.1,20.1,165.1,187.1,352.2,"3,588.2","5,092.8","3,721.8","55,487.6","7,377.8","2,970.2","4,081.9","3,036.6","6,863.5","3,096.9","3,757.3"
E07000193,West Midlands,East Staffordshire,36.0,16.9,52.9,4.8,57.7,126.4,76.0,202.4,405.1,607.5,"3,510.8","4,488.5","3,823.6","84,953.4","10,526.7","2,808.3","3,317.9","2,950.6","7,422.5","3,025.5","3,988.6"
E07000194,West Midlands,Lichfield,40.6,5.6,46.3,3.9,50.1,157.5,31.5,189.0,233.5,422.6,"3,876.5","5,601.5","4,086.2","60,113.7","8,426.6","3,084.4","4,248.9","3,183.8","6,217.0","3,249.2","4,352.5"
E07000195,West Midlands,Newcastle-under-Lyme,51.5,4.1,55.6,3.9,59.5,172.2,22.3,194.5,215.9,410.4,"3,339.8","5,474.1","3,496.3","55,534.9","6,895.1","2,774.9","4,099.9","2,829.6","5,630.0","2,877.2","3,458.5"
E07000196,West Midlands,South Staffordshire,43.3,4.0,47.3,3.3,50.6,168.2,22.7,190.9,292.2,483.0,"3,886.3","5,656.0","4,036.4","88,159.0","9,545.5","3,109.0","4,194.3","3,169.8","7,107.3","3,228.5","4,062.7"
E07000197,West Midlands,Stafford,54.0,7.4,61.4,5.3,66.7,198.1,39.9,238.1,307.7,545.7,"3,666.2","5,399.7","3,874.9","58,093.5","8,177.7","2,952.3","4,007.9","3,035.9","6,895.3","3,099.9","3,934.5"
E07000198,West Midlands,Staffordshire Moorlands,40.1,3.9,44.0,4.1,48.1,148.8,22.7,171.5,272.5,444.0,"3,707.8","5,862.2","3,897.7","66,010.6","9,224.6","2,955.1","4,238.3","3,032.5","5,783.2","3,098.0","3,925.7"
E07000199,West Midlands,Tamworth,24.5,9.2,33.7,2.3,36.0,86.0,40.2,126.2,141.5,267.6,"3,511.3","4,345.9","3,739.9","61,454.3","7,427.1","2,942.3","3,438.2","3,060.8","7,181.7","3,111.4","3,896.6"
E07000218,West Midlands,North Warwickshire,21.1,7.6,28.7,2.7,31.4,80.5,38.2,118.7,387.6,506.3,"3,814.1","5,036.2","4,137.3","142,222.1","16,114.6","3,081.8","3,738.6","3,221.5","8,856.4","3,308.6","4,240.0"
E07000219,West Midlands,Nuneaton and Bedworth,42.1,16.5,58.6,3.6,62.3,141.5,69.2,210.7,183.1,393.8,"3,361.0","4,183.0","3,593.0","50,474.3","6,324.7","2,802.0","3,262.7","2,914.1","7,159.4","2,960.3","3,791.5"
E07000220,West Midlands,Rugby,34.4,14.2,48.6,3.8,52.4,124.3,65.2,189.5,435.2,624.7,"3,611.9","4,588.7","3,897.5","115,597.7","11,925.1","2,915.6","3,427.2","3,034.6","7,893.7","3,096.7","4,160.6"
E07000221,West Midlands,Stratford-on-Avon,47.5,14.2,61.7,6.6,68.4,202.3,94.2,296.5,330.6,627.1,"4,256.0","6,637.3","4,803.7","49,925.5","9,174.5","3,125.6","4,794.4","3,386.3","6,827.9","3,466.0","5,197.4"
E07000222,West Midlands,Warwick,44.4,21.2,65.6,6.0,71.6,159.2,104.4,263.6,318.9,582.5,"3,582.8","4,933.0","4,018.4","53,385.7","8,138.8","2,825.9","3,679.5","3,050.0","5,705.5","3,103.5","4,290.9"
E07000234,West Midlands,Bromsgrove,38.4,3.9,42.3,3.5,45.7,154.8,23.9,178.8,134.6,313.4,"4,037.2","6,125.8","4,230.3","38,736.8","6,852.8","3,262.3","4,733.5","3,338.9","6,430.8","3,404.0","4,311.5"
E07000235,West Midlands,Malvern Hills,31.1,5.3,36.5,3.6,40.0,129.1,35.4,164.5,125.7,290.2,"4,144.3","6,669.6","4,512.5","35,101.3","7,247.7","3,166.9","5,041.5","3,324.4","6,023.1","3,402.4","4,669.5"
E07000236,West Midlands,Redditch,34.4,2.9,37.3,2.6,39.9,120.6,13.3,133.9,175.6,309.4,"3,506.1","4,570.0","3,589.3","68,337.4","7,761.2","2,934.4","3,548.7","2,969.6","8,240.3","3,035.0","3,794.1"
E07000237,West Midlands,Worcester,40.9,5.3,46.2,3.7,49.9,137.4,26.2,163.7,209.5,373.2,"3,359.2","4,948.5","3,541.5","56,587.3","7,475.4","2,802.5","3,957.8","2,890.6","5,289.1","2,937.8","3,711.8"
E07000238,West Midlands,Wychavon,49.9,8.2,58.1,5.7,63.8,202.0,52.6,254.6,368.9,623.5,"4,049.9","6,392.6","4,381.5","65,158.5","9,778.0","3,128.8","4,877.0","3,269.5","6,582.0","3,340.9","4,574.1"
E07000239,West Midlands,Wyre Forest,41.2,4.6,45.9,3.6,49.5,152.7,25.2,177.9,175.7,353.6,"3,703.8","5,444.9","3,879.4","48,471.9","7,146.2","2,984.6","4,030.4","3,059.6","5,412.8","3,106.2","3,878.7"
E08000025,West Midlands,Birmingham,391.1,49.2,440.3,38.0,478.3,"1,353.1",251.4,"1,604.4","2,107.4","3,711.9","3,459.7","5,111.5","3,644.2","55,440.2","7,760.8","2,813.7","4,089.7","2,898.3","5,728.2","2,959.4","3,773.8"
E08000026,West Midlands,Coventry,107.2,34.0,141.2,10.8,152.1,344.8,141.7,486.5,686.4,"1,172.9","3,216.4","4,162.3","3,444.3","63,531.1","7,713.8","2,667.6","3,209.3","2,776.4","4,991.4","2,824.5","3,261.3"
E08000027,West Midlands,Dudley,125.8,13.0,138.8,10.1,148.9,432.7,62.1,494.9,454.5,949.4,"3,439.4","4,779.5","3,564.9","45,035.3","6,375.4","2,900.4","3,767.3","2,956.1","5,490.5","2,998.3","3,662.3"
E08000028,West Midlands,Sandwell,121.3,12.5,133.7,11.0,144.7,401.6,61.3,462.9,709.8,"1,172.7","3,311.8","4,908.0","3,460.9","64,528.6","8,101.7","2,752.3","3,731.5","2,807.4","6,212.2","2,860.3","3,620.0"
E08000029,West Midlands,Solihull,82.5,10.9,93.5,6.1,99.6,313.3,56.9,370.2,503.9,874.2,"3,797.0","5,202.7","3,961.6","82,543.9","8,780.3","3,134.4","4,075.4","3,209.0","6,046.4","3,250.8","4,066.1"
E08000030,West Midlands,Walsall,106.2,10.4,116.6,9.1,125.7,376.3,52.3,428.6,445.4,873.9,"3,543.2","5,022.7","3,675.2","49,055.9","6,953.2","2,948.8","3,927.9","3,001.6","5,303.9","3,042.7","3,781.2"
E08000031,West Midlands,Wolverhampton,98.6,12.2,110.8,8.9,119.7,335.8,66.2,402.0,514.5,916.5,"3,405.6","5,410.4","3,626.9","57,746.3","7,653.9","2,828.5","4,253.8","2,914.3","5,721.8","2,964.0","3,754.9"
E06000031,East,Peterborough,68.6,18.1,86.7,7.2,93.9,226.9,78.7,305.6,609.0,914.6,"3,308.9","4,348.3","3,526.0","84,791.6","9,743.8","2,689.9","3,268.5","2,782.1","6,734.0","2,842.5","3,822.6"
E06000032,East,Luton,64.3,15.9,80.2,5.4,85.7,216.3,71.1,287.5,348.8,636.3,"3,364.5","4,465.9","3,583.2","64,102.8","7,427.8","2,758.4","3,420.6","2,851.0","6,824.8","2,901.6","3,712.6"
E06000033,East,Southend-on-Sea,63.2,18.4,81.6,6.8,88.4,227.7,82.5,310.2,244.3,554.5,"3,601.6","4,494.9","3,802.7","35,872.8","6,273.7","2,918.2","3,429.2","3,011.2","4,986.0","3,061.1","3,983.9"
E06000034,East,Thurrock,51.9,17.6,69.5,4.8,74.3,198.3,89.6,288.0,636.2,924.2,"3,819.4","5,102.5","4,143.7","131,534.9","12,433.4","3,136.7","4,160.7","3,325.5","7,174.7","3,375.8","4,268.0"
E06000055,East,Bedford,59.3,17.7,77.0,6.2,83.2,213.8,90.5,304.4,394.8,699.1,"3,607.1","5,117.4","3,954.2","63,877.5","8,407.8","2,876.5","3,765.8","3,029.6","6,810.1","3,084.4","4,275.3"
E06000056,East,Central Bedfordshire,97.0,27.3,124.3,8.9,133.1,361.4,141.5,502.8,517.5,"1,020.3","3,727.3","5,181.3","4,046.7","58,441.6","7,665.2","3,015.3","3,840.5","3,156.3","6,369.5","3,201.8","4,215.5"
E07000008,East,Cambridge,42.9,12.0,54.9,6.3,61.2,137.0,51.4,188.4,497.1,685.5,"3,194.2","4,278.3","3,431.2","79,080.6","11,201.5","2,508.7","3,189.8","2,622.9","6,059.7","2,708.9","4,276.9"
E07000009,East,East Cambridgeshire,28.6,9.9,38.5,3.7,42.2,112.5,59.2,171.7,231.3,402.9,"3,937.9","5,957.3","4,458.8","62,354.5","9,546.1","3,067.7","4,331.0","3,298.8","6,259.0","3,367.3","4,543.0"
E07000010,East,Fenland,34.5,11.1,45.7,4.1,49.7,133.7,58.5,192.2,311.4,503.6,"3,870.6","5,258.4","4,209.0","76,594.4","10,127.2","3,028.5","3,901.2","3,191.0","6,066.9","3,243.7","4,354.5"
E07000011,East,Huntingdonshire,58.0,20.5,78.6,7.2,85.8,219.3,105.0,324.3,486.6,811.0,"3,777.6","5,117.6","4,127.6","67,316.9","9,451.4","3,001.0","3,715.1","3,146.4","6,382.8","3,211.2","4,319.5"
E07000012,East,South Cambridgeshire,50.8,18.0,68.8,6.0,74.8,206.6,108.7,315.3,513.3,828.6,"4,065.3","6,044.7","4,582.8","85,283.1","11,075.5","3,135.4","4,376.8","3,364.6","7,521.8","3,437.5","4,880.5"
E07000066,East,Basildon,62.3,16.6,78.9,6.0,84.9,238.0,83.2,321.2,478.6,799.9,"3,820.5","5,027.7","4,073.9","79,176.5","9,421.5","3,111.8","3,879.9","3,234.8","6,340.7","3,281.3","4,174.6"
E07000067,East,Braintree,48.4,17.7,66.0,5.8,71.8,189.4,100.6,290.0,235.5,525.5,"3,915.9","5,695.5","4,391.9","40,817.8","7,318.9","3,087.3","4,318.9","3,323.9","6,147.6","3,377.7","4,486.8"
E07000068,East,Brentwood,27.2,6.8,34.0,2.8,36.8,116.5,37.9,154.4,122.3,276.7,"4,278.4","5,589.5","4,539.6","43,177.7","7,510.1","3,253.1","4,169.5","3,408.1","7,238.4","3,485.2","4,908.4"
E07000069,East,Castle Point,30.3,7.7,38.0,2.3,40.2,124.2,39.8,164.0,72.4,236.4,"4,105.9","5,148.8","4,318.2","32,052.7","5,874.4","3,327.7","3,988.8","3,433.5","6,122.2","3,471.1","4,396.6"
E07000070,East,Chelmsford,58.0,19.2,77.2,6.0,83.2,232.1,105.5,337.6,345.4,683.0,"4,002.1","5,485.6","4,371.5","57,480.8","8,205.8","3,163.6","4,223.7","3,364.4","6,575.9","3,422.7","4,525.8"
E07000071,East,Colchester,62.3,20.1,82.4,7.1,89.5,226.6,103.5,330.1,317.7,647.8,"3,640.5","5,140.1","4,007.0","44,647.2","7,238.1","2,907.9","3,934.3","3,088.0","4,735.1","3,122.5","4,066.6"
E07000072,East,Epping Forest,47.2,9.6,56.8,5.3,62.1,208.9,56.0,264.8,181.1,445.9,"4,427.8","5,815.8","4,662.9","34,377.4","7,184.6","3,350.0","4,282.5","3,467.1","5,481.8","3,515.1","4,853.6"
E07000073,East,Harlow,32.1,7.1,39.1,3.1,42.2,107.7,27.9,135.6,211.5,347.1,"3,358.5","3,957.0","3,466.6","69,099.9","8,229.2","2,793.8","3,031.3","2,828.0","4,868.8","2,859.3","3,805.6"
E07000074,East,Maldon,20.6,8.3,28.8,2.7,31.6,92.3,51.3,143.6,119.3,262.9,"4,482.4","6,212.1","4,977.2","44,083.9","8,332.3","3,393.1","4,698.9","3,662.8","6,437.6","3,724.6","5,161.5"
E07000075,East,Rochford,28.7,7.6,36.2,2.5,38.7,116.9,38.5,155.5,109.9,265.4,"4,078.4","5,097.0","4,291.1","44,441.0","6,857.6","3,345.9","3,967.8","3,451.8","6,401.3","3,502.1","4,404.1"
E07000076,East,Tendring,53.8,17.5,71.3,5.7,77.0,190.8,90.1,281.0,202.7,483.7,"3,547.6","5,137.7","3,938.6","35,666.7","6,280.0","2,810.0","3,883.8","2,999.4","5,039.0","3,045.4","4,172.5"
E07000077,East,Uttlesford,29.1,9.3,38.4,3.8,42.1,133.5,60.5,194.1,193.3,387.4,"4,593.4","6,516.8","5,059.0","51,486.8","9,198.6","3,422.2","4,719.4","3,643.0","7,075.1","3,713.5","5,346.4"
E07000095,East,Broxbourne,31.4,9.8,41.3,3.2,44.5,119.6,48.7,168.3,202.6,370.9,"3,808.4","4,945.2","4,079.7","63,304.6","8,344.6","3,120.6","3,913.4","3,262.4","5,401.9","3,300.0","4,282.4"
E07000096,East,Dacorum,52.9,12.8,65.7,5.4,71.1,203.9,67.8,271.6,394.9,666.5,"3,854.3","5,296.3","4,135.2","73,355.9","9,378.0","3,039.1","3,979.8","3,175.1","5,357.0","3,214.9","4,191.2"
E07000098,East,Hertsmere,34.8,9.7,44.5,3.6,48.1,145.5,49.0,194.5,230.3,424.9,"4,177.1","5,061.4","4,369.5","64,017.4","8,829.5","3,222.9","3,807.0","3,326.0","7,403.8","3,400.6","4,679.1"
E07000099,East,North Hertfordshire,44.7,13.0,57.7,5.4,63.1,170.9,70.6,241.5,240.6,482.1,"3,821.1","5,446.8","4,186.4","44,856.0","7,645.7","3,035.4","4,218.3","3,221.8","6,300.0","3,291.4","4,279.7"
E07000102,East,Three Rivers,29.7,8.3,38.0,2.7,40.6,127.9,44.9,172.8,150.2,323.0,"4,311.4","5,419.9","4,553.2","56,115.3","7,948.9","3,362.0","4,106.3","3,490.2","5,847.6","3,532.3","4,578.9"
E07000103,East,Watford,30.9,9.8,40.7,3.6,44.3,109.5,44.0,153.5,265.6,419.1,"3,547.3","4,494.3","3,775.1","73,398.8","9,465.8","2,831.4","3,565.2","2,968.8","6,468.1","3,037.9","3,883.2"
E07000143,East,Breckland,42.5,19.7,62.2,6.0,68.2,169.2,111.9,281.1,309.3,590.4,"3,984.3","5,671.8","4,519.7","51,696.3","8,660.3","3,051.9","4,142.6","3,300.0","7,292.6","3,382.9","4,689.7"
E07000144,East,Broadland,44.6,14.5,59.1,4.3,63.4,166.0,80.1,246.1,212.1,458.2,"3,718.9","5,532.4","4,162.9","49,851.2","7,229.8","2,975.0","3,927.8","3,139.5","6,850.5","3,195.9","4,333.1"
E07000145,East,Great Yarmouth,33.6,13.0,46.7,4.4,51.0,117.4,65.4,182.7,152.8,335.6,"3,489.0","5,013.1","3,914.7","35,007.0","6,573.3","2,772.6","3,492.5","2,927.4","5,712.1","2,983.4","4,164.2"
E07000146,East,King's Lynn and West Norfolk,48.3,25.5,73.8,6.9,80.8,198.3,150.8,349.1,425.9,775.0,"4,106.7","5,902.4","4,728.0","61,442.2","9,595.5","3,038.5","4,306.1","3,361.0","6,834.5","3,447.8","5,379.8"
E07000147,East,North Norfolk,36.1,20.3,56.4,6.1,62.5,134.1,120.1,254.2,299.8,554.0,"3,716.0","5,921.9","4,509.8","48,908.8","8,865.5","2,773.8","4,228.6","3,131.7","5,085.8","3,191.8","5,206.9"
E07000148,East,Norwich,52.7,13.9,66.5,7.3,73.9,155.3,55.5,210.7,275.8,486.5,"2,948.6","3,994.0","3,166.8","37,733.0","6,587.0","2,382.0","2,959.8","2,471.8","4,456.1","2,523.0","3,332.1"
E07000149,East,South Norfolk,43.9,19.3,63.2,5.2,68.4,173.9,117.4,291.3,263.9,555.2,"3,959.1","6,094.1","4,610.2","50,303.8","8,114.0","3,018.7","4,398.5","3,309.6","6,493.2","3,374.7","4,757.4"
E07000200,East,Babergh,28.4,13.0,41.4,4.0,45.4,113.8,79.2,193.0,169.7,362.7,"4,002.4","6,102.5","4,660.2","42,710.6","7,991.6","3,032.3","4,357.9","3,325.4","6,327.6","3,411.9","4,740.1"
E07000202,East,Ipswich,45.4,15.9,61.3,5.0,66.3,150.9,72.0,222.9,210.1,432.9,"3,325.0","4,528.5","3,637.1","41,731.4","6,529.2","2,728.4","3,430.2","2,864.1","6,179.4","2,925.6","3,777.1"
E07000203,East,Mid Suffolk,29.9,15.7,45.6,4.3,49.9,125.0,98.0,223.0,262.6,485.6,"4,182.9","6,231.8","4,889.6","61,277.6","9,732.8","3,149.2","4,513.8","3,496.8","6,918.7","3,568.6","4,955.5"
E07000240,East,St Albans,50.4,11.0,61.4,4.9,66.3,207.8,58.3,266.1,197.0,463.1,"4,123.6","5,310.9","4,335.8","40,082.6","6,986.2","3,294.1","4,229.2","3,421.8","6,367.4","3,477.6","4,564.4"
E07000241,East,Welwyn Hatfield,39.9,8.5,48.5,3.7,52.1,152.7,42.7,195.4,473.7,669.1,"3,826.5","4,997.0","4,032.8","129,503.2","12,839.7","3,021.1","3,773.8","3,118.1","6,630.7","3,171.5","4,045.6"
E07000242,East,East Hertfordshire,47.1,17.5,64.6,5.8,70.4,197.7,103.5,301.2,292.9,594.0,"4,196.5","5,903.1","4,659.2","50,887.7","8,438.6","3,218.3","4,405.9","3,467.3","6,080.2","3,528.8","4,810.6"
E07000243,East,Stevenage,31.8,5.4,37.2,2.6,39.8,107.8,23.8,131.6,219.2,350.8,"3,385.9","4,444.5","3,538.3","83,414.5","8,811.1","2,844.2","3,555.0","2,931.3","5,632.7","2,964.8","3,573.6"
E07000244,East,East Suffolk,85.2,33.9,119.1,10.7,129.8,305.3,188.8,494.1,573.0,"1,067.1","3,584.2","5,566.9","4,148.8","53,419.2","8,219.8","2,836.8","3,931.5","3,044.5","5,717.3","3,102.2","4,437.3"
E07000245,East,West Suffolk,57.1,22.4,79.5,7.9,87.4,210.8,127.0,337.8,555.1,892.9,"3,693.2","5,673.4","4,251.0","70,158.7","10,219.0","2,875.1","4,027.9","3,097.9","7,033.2","3,178.0","4,520.6"
E09000001,Inner London,City of London,6.2,1.0,7.1,6.7,13.8,23.1,4.4,27.5,"1,583.8","1,611.3","3,753.0","4,589.0","3,864.9","237,206.4","116,838.6","2,652.8","3,366.0","2,732.6","12,291.9","4,044.6","6,412.0"
E09000007,Inner London,Camden,100.2,6.2,106.5,24.9,131.4,317.8,31.1,348.9,"1,045.4","1,394.3","3,170.2","5,008.4","3,277.6","41,929.8","10,612.2","2,193.8","3,411.2","2,232.5","3,200.6","2,290.8","3,087.0"
